Name                  Team  Pos  Alt  Age  Height  Weight  POT  CON  GRE  SH   PL   ST   CH   PO   HI   SK   EN   PE   FA   LE   SR   FI   IN   OF   DF   OA
Evgeni Ryasensky      UFA   D    -    33   5'11    194     54   50   120  44   53   42   72   73   68   72   67   73   50   52   62   35   79   46   71   63
Efim Gurkin           UFA   D    -    28   6'0     170     58   50   120  57   53   62   66   67   62   69   50   79   48   53   58   30   82   57   65   63
Dmitri Samorukov      BAK   D    -    21   6'2     180     57   50   120  54   47   56   67   64   55   60   70   78   53   49   68   61   74   52   62   63
Artem Borodkin        UFA   D    -    29   5'11    176     54   50   120  49   49   50   72   70   64   75   55   78   47   59   58   34   69   49   68   63
Sergei Boikov         UFA   D    -    25   6'2     200     57   50   120  52   46   47   69   66   70   48   66   64   64   56   69   60   84   48   68   62
Ilya Mironov          Juni  D    -    19   6'3     198     56   50   120  57   46   50   70   62   64   67   56   80   40   57   64   37   69   51   65   62
Grigori Zheldakov     UFA   D    -    28   6'1     196     56   50   120  47   44   50   72   73   69   72   41   70   48   58   63   32   70   47   71   62
Bogdan Kiselevich     ONT   D    -    30   6'0     192     58   50   120  60   62   64   70   66   45   56   63   69   42   43   70   4    72   62   60   62
Roman Manukhov        UFA   D    -    26   6'0     176     58   50   120  53   52   61   60   57   56   58   69   68   51   58   58   29   69   55   57   61
Nikita Okhotyuk       Juni  D    -    20   6'0     181     58   50   120  61   59   69   53   64   54   66   60   67   40   56   50   47   62   63   57   61
Nikita Liamkin        SPR   D    -    24   6'5     187     51   50   120  50   48   49   54   71   76   53   54   78   70   48   49   59   75   49   67   61
Moritz Seider         Juni  D    -    19   6'4     183     58   50   120  61   58   61   57   57   56   63   49   80   28   60   68   67   81   60   56   61
Leonid Sidelnikov     Draf  D    -    18   6'2     222     56   50   120  37   40   42   69   69   64   70   73   68   27   66   67   51   90   39   67   61
Artem Alyayev         UFA   D    -    26   5'8     179     58   50   120  54   57   65   57   53   50   58   67   79   46   55   52   40   74   58   53   61
Veniamin Baranov      Draf  D    -    22   6'1     198     58   50   120  45   58   63   59   58   57   62   53   73   54   49   48   46   79   55   58   60
Sergei Zborovsky      UFA   D    -    23   6'4     197     53   50   120  41   40   42   73   72   55   58   64   70   48   48   73   45   81   41   66   60
Nikolai Timashov      UFA   D    -    26   6'0     179     58   50   120  50   53   58   58   57   53   59   47   80   51   56   50   28   77   53   56   60
Kirill Marchenko      Juni  D    -    20   6'2     168     57   50   120  61   71   60   63   51   48   71   58   64   43   51   39   55   66   64   54   60
Ilya Lyubushkin       UFA   D    -    26   6'1     189     57   50   120  33   39   39   63   59   63   62   64   85   51   58   65   35   85   37   61   60
Igor Zaitsev          UFA   D    -    22   6'0     180     57   50   120  41   48   46   69   65   60   54   64   66   54   49   68   51   78   45   64   60
Dmitri Rodionichev    MAN   D    -    22   6'4     216     51   50   120  36   35   38   71   71   58   54   72   71   53   50   73   44   70   36   66   60
Dmitri Alexeyev       Draf  D    -    22   6'0     191     55   50   120  48   43   54   59   65   52   60   68   87   48   51   48   43   74   48   58   60
Pavel Katsov          Draf  D    -    20   5'11    176     58   50   120  48   59   59   52   57   47   45   61   89   43   53   56   23   76   55   52   59
Ivan Vereshchagin     UFA   D    -    26   6'2     163     55   50   120  51   42   50   63   63   57   61   38   83   48   56   52   36   77   47   61   59
Valeri Vasiliev       UFA   D    -    26   6'1     203     57   50   120  43   33   34   61   57   59   59   61   79   49   54   60   50   82   36   59   58
Mark Rubinchik        Draf  D    -    21   6'0     179     51   50   120  41   42   53   62   60   65   53   59   67   54   54   52   57   78   45   62   58
Kiril Nevolin         Draf  D    -    18   6'2     183     58   50   120  44   53   51   56   47   48   61   67   68   37   61   61   17   92   49   50   58
Ivan Kovalev          Draf  D    -    22   6'2     194     51   50   120  43   45   50   54   52   57   58   71   78   50   52   48   37   75   46   54   58
Artem Minulin         Draf  D    -    22   6'2     197     58   50   120  57   57   61   60   54   51   54   25   83   47   50   47   33   78   58   55   58
Pavel Yelshansky      Draf  D    -    23   6'2     196     58   50   120  45   49   54   51   53   50   54   66   75   47   51   42   39   73   49   51   57
Dmitry Sinitsyn       UFA   D    -    26   6'2     205     58   50   120  45   47   48   53   55   48   53   57   77   48   51   48   32   83   46   52   57
Vyacheslav Revnik     Draf  D    -    19   6'1     198     57   50   120  31   41   41   59   62   59   61   54   90   31   52   45   66   84   37   60   56
Konstantin Chernyuk   Draf  D    -    22   6'4     177     51   50   120  34   37   46   58   59   50   58   60   70   48   50   51   36   76   39   55   56
Kiril Rybkin          Draf  D    -    18   6'5     236     58   50   120  45   49   50   46   41   50   57   59   66   35   55   60   10   89   48   45   56
Evgeny Aparin         Draf  D    -    18   6'3     228     58   50   120  41   36   39   56   58   54   57   61   77   35   53   58   11   81   38   56   56
Alexei Kisin          Draf  D    -    18   6'0     204     58   50   120  40   40   41   55   56   53   57   61   82   27   55   53   14   69   40   54   56
Maxim Sheptekitin     Draf  D    -    20   6'2     200     57   50   120  36   41   27   58   57   61   58   61   63   28   57   64   57   58   34   58   55
Grigori Sarkelev      Draf  D    -    17   6'2     199     57   50   120  23   24   24   57   56   65   59   61   89   30   56   63   50   86   23   59   55
Dmitri Zaitsev        Juni  D    -    23   6'0     184     51   50   120  46   44   48   52   53   47   49   67   67   52   48   40   37   69   46   50   55
Oleg Khudorozkin      Draf  D    -    18   6'1     196     56   50   120  25   28   29   65   65   60   56   62   64   33   56   54   40   65   27   63   54
Lev Kondrashchenko    Draf  D    -    17   6'2     211     57   50   120  34   29   30   56   56   62   56   55   64   39   50   64   47   76   31   58   54
Vasili Nikonov        Draf  D    -    18   6'2     191     56   50   120  23   29   27   63   55   55   57   62   61   37   53   58   35   85   26   57   53
Juri Neverov          Draf  D    -    20   6'0     201     58   50   120  30   29   24   57   54   59   67   60   61   31   52   56   10   69   27   56   53
Artem Zinovyev        Draf  D    -    18   6'1     195     57   50   120  28   31   24   51   54   61   58   61   69   33   61   49   43   79   27   55   53
Artem Kochuokov       Draf  D    -    19   6'5     218     56   50   120  23   22   24   59   66   62   54   51   89   30   41   52   35   58   23   62   53
Anatoli Dmytryk       Draf  D    -    20   6'3     198     57   50   120  22   26   28   46   48   52   48   44   77   36   56   57   47   73   25   48   51
Denis Fedyushhyn      Draf  D    -    17   6'3     206     58   50   120  35   39   29   31   30   40   32   32   86   35   41   46   11   84   34   33   46
Mikhail Lopatin       Draf  D    -    17   6'0     180     57   50   120  24   21   18   43   39   43   57   45   65   25   43   36   47   86   21   41   45
Marat Bezborodov      Draf  D    -    17   6'5     217     58   50   120  21   20   23   25   29   40   42   48   88   28   44   36   12   82   21   31   44
Evgeni Malkin         DAL   C    RW   34   6'3     195     53   50   120  88   82   86   75   75   64   92   87   69   74   69   81   36   85   85   71   77
Evgeni Kuznetsov      WAS   C    RW   28   6'2     204     53   50   120  83   83   84   73   81   71   82   85   82   84   64   72   54   78   83   75   77
Vladislav Namestniko  NYR   C    LW   28   5'11    180     58   50   120  75   76   78   78   78   67   78   83   74   76   63   77   57   72   76   74   75
Vadim Shipachev       UFA   C    LW   33   6'0     187     52   50   120  73   77   78   67   72   55   82   90   83   72   65   70   22   82   76   64   73
Nikita Scherbak       NJD   C    RW   25   6'2     192     56   50   120  76   74   77   73   74   70   77   79   84   77   57   62   78   80   75   72   73
Artem Anisimov        NYI   C    LW   32   6'4     200     58   50   120  78   74   78   74   77   68   78   64   75   74   62   79   31   81   76   73   73
Maxim Letunov         CHI   C    LW   24   6'4     180     56   50   120  73   61   69   77   59   74   76   76   90   77   55   71   77   85   67   70   72
Vitali Kravtsov       CHW   C    LW   21   6'2     170     52   50   120  72   73   73   72   71   66   73   73   80   72   49   72   73   74   72   69   71
Alexei Lipanov        SYR   C    LW   21   6'0     165     55   50   120  72   73   74   72   76   66   74   74   78   77   51   61   69   75   73   71   71
Vladislav Kamenev     UFA   C    LW   24   6'2     194     54   50   120  73   74   74   64   65   63   75   60   77   75   62   70   73   77   73   64   70
Daniil Apalkov        UFA   C    LW   29   6'1     198     55   50   120  65   64   75   71   75   69   74   58   76   72   60   75   46   74   68   71   70
Maxim Mamin           UFA   C    RW   26   6'2     191     55   50   120  72   67   75   55   68   64   74   76   68   77   52   73   77   70   71   62   69
Alexander Kadeykin    GRD   C    LW   27   6'3     213     55   50   120  74   77   75   57   75   49   75   60   82   68   54   74   75   83   75   60   69
Sergei Kalinin        UFA   C    RW   29   6'3     200     55   50   120  65   61   61   73   69   68   71   60   72   65   61   69   40   76   62   70   68
German Rubtsov        NYI   C    LW   22   6'2     178     58   50   120  66   68   69   62   65   60   70   65   78   83   51   69   67   79   67   62   68
Dmitri Zhukenov       VAN   C    RW   23   5'11    169     55   50   120  74   70   76   71   67   54   75   66   70   69   48   65   75   76   73   64   68
Andrei Loktionov      UFA   C    LW   30   5'11    190     55   50   120  63   64   71   70   71   65   74   56   82   69   58   62   31   74   66   68   68
Konstantin Okulov     ONT   C    RW   25   6'0     181     56   50   120  54   54   63   58   68   69   70   71   85   72   53   65   77   78   57   65   67
Igor Pletrev          VAN   C    LW   21   6'3     194     51   50   120  77   61   77   48   48   45   76   75   91   55   67   66   40   78   71   47   67
Dmitri Zavgorodni     RKF   C    RW   20   5'9     175     52   50   120  74   74   72   66   68   51   75   69   85   67   49   46   53   68   73   61   67
Alexander Khovanov    HER   C    LW   20   5'11    187     51   50   120  70   76   76   67   64   53   77   77   70   71   50   42   55   72   74   61   67
Alexander Khokhlache  UFA   C    LW   27   5'10    181     56   50   120  67   77   67   57   61   52   70   61   74   74   64   63   54   79   70   56   67
Mikhail Vorobiev      UFA   C    LW   24   6'2     194     55   50   120  55   53   53   77   59   71   69   67   71   75   50   75   76   73   53   69   66
Maxim Mizyurin        LAV   C    LW   22   6'3     220     53   50   120  51   51   75   55   54   75   76   43   82   65   55   66   75   73   59   61   64
Alex Kudratsyev       Juni  C    LW   20   6'4     210     53   50   120  62   63   63   52   58   61   63   60   67   58   65   66   15   56   62   57   64
Andrei Svetlakov      IOW   C    LW   24   6'0     202     59   50   120  49   66   60   53   64   60   59   68   68   71   55   53   53   72   58   59   63
Pavel Koltygin        MIL   C    LW   21   6'0     195     53   50   120  52   53   67   55   56   55   65   70   76   66   42   55   66   72   57   55   62
Igor Shvyrev          COE   C    LW   22   6'1     191     52   50   120  49   51   59   73   57   64   53   53   76   75   50   62   73   77   53   64   62
Ravil Uritski         Draf  C    RW   18   6'4     220     54   50   120  54   52   53   47   48   72   51   73   41   54   65   81   42   86   53   55   61
Pavel Shen            HER   C    RW   21   6'1     183     53   50   120  76   51   51   53   59   65   53   55   65   73   49   45   74   72   59   59   61
Ivan Kozlov           HAR   C    LW   21   6'2     211     51   50   120  52   52   56   56   53   75   49   52   73   70   52   55   73   72   53   61   61
Pavel Kraskovsky      Juni  C    LW   24   6'4     187     54   50   120  54   51   51   55   45   48   53   49   86   69   52   55   49   79   52   49   59
Kirill Semenov        BAK   C    LW   26   6'0     172     53   50   120  61   55   50   55   51   55   44   64   74   52   51   51   74   81   55   53   59
Ruslan Filimonov      Draf  C    RW   20   6'2     193     53   50   120  53   53   46   49   51   51   51   54   85   52   54   55   21   76   50   50   58
Viktor Lukyanov       Draf  C    LW   17   6'2     213     53   50   120  58   55   57   35   33   30   53   51   80   63   55   62   11   82   56   32   57
Nikita Pavlychev      Juni  C    LW   23   6'7     200     59   50   120  46   46   47   58   52   52   51   52   64   62   49   55   40   79   46   54   57
Nikita Anokhovski     Draf  C    LW   21   6'0     187     53   50   120  56   52   55   42   46   40   59   54   82   62   49   39   41   78   54   42   57
Mikhail Gogunov       Draf  C    LW   17   6'0     203     55   50   120  47   49   47   48   48   39   56   57   72   63   61   54   23   70   47   45   57
Denis Gorbunov        UFA   C    LW   26   5'11    185     53   50   120  53   51   55   47   42   40   58   50   82   59   54   49   37   77   53   43   57
Yaroslav Tsulygin     Draf  C    RW   18   6'6     247     55   50   120  36   38   37   51   55   50   57   57   73   58   63   51   17   63   37   52   56
Maxim Ovsiannikov     Draf  C    LW   18   6'5     214     54   50   120  46   41   46   38   44   56   45   62   52   65   55   75   33   92   44   46   56
Georgi Ivanov         Draf  C    RW   22   6'0     189     59   50   120  50   50   54   55   48   49   60   30   64   64   50   48   46   78   51   50   56
Vladimir Aleksashkin  Draf  C    RW   20   6'0     195     53   50   120  52   51   52   42   37   43   53   54   72   51   51   53   18   80   51   40   55
Slava Desny           Draf  C    LW   17   5'11    162     53   50   120  47   44   45   34   40   34   57   54   90   65   62   36   12   85   45   36   55
Roman Serimanov       Draf  C    LW   17   6'0     172     52   50   120  43   66   61   30   34   23   55   53   88   53   54   48   11   60   56   29   55
Roman Krikunenko      Draf  C    LW   23   5'10    165     53   50   120  50   51   53   36   40   39   58   69   70   55   48   37   31   62   51   38   55
Gregor Tsarev         Draf  C    RW   17   6'0     205     55   50   120  38   44   38   47   47   49   55   59   71   51   56   57   20   75   40   47   55
Evgeni Brechkovsky    Draf  C    RW   19   6'0     189     52   50   120  43   73   50   38   36   42   50   40   84   56   53   46   14   72   55   38   55
Alex Tomlin           Draf  C    LW   18   6'2     186     53   50   120  54   50   52   49   34   35   53   52   75   51   52   53   15   56   52   39   55
Vasili Glotov         Juni  C    LW   23   5'11    174     56   50   120  48   48   53   39   39   33   53   55   76   55   48   39   31   85   49   37   54
Slava Desny           Draf  C    LW   17   5'11    162     53   50   120  48   45   46   33   40   33   54   51   90   60   62   36   10   85   46   35   54
Renat Nelyubov        Draf  C    RW   18   5'11    169     53   50   120  44   54   40   34   37   34   61   54   70   62   59   40   16   59   46   35   54
Jaroslav Chahine      Draf  C    -    20   6'0     198     52   50   120  45   50   50   33   29   34   53   66   74   60   44   53   15   99   48   32   54
Evgeny Naumov         Draf  C    RW   17   5'11    196     53   50   120  42   50   42   39   35   36   64   62   75   57   61   36   10   95   44   36   54
Anatoli Grindenko     Draf  C    LW   18   6'4     218     53   50   120  45   47   43   38   35   37   52   52   70   55   53   64   12   76   45   36   54
Dmitri Bazhukov       Draf  C    LW   21   6'4     202     55   50   120  32   35   39   37   56   43   46   58   54   68   53   40   23   78   35   45   52
Gregor Chikalov       Draf  C    RW   17   5'9     182     54   50   120  49   45   50   41   33   35   44   53   39   56   61   42   33   54   48   36   51
