Name                  Team  Pos  Alt  Age  Height  Weight  POT  CON  GRE  SH   PL   ST   CH   PO   HI   SK   EN   PE   FA   LE   SR   FI   IN   OF   DF   OA
Lawrence Pilut        SPR   D    -    24   5'10    165     73   72   120  51   52   73   65   59   50   72   58   75   62   58   73   72   81   58   58   67
John Nyberg           TEX   D    -    23   6'3     190     68   80   110  51   48   47   69   68   65   59   61   79   69   63   70   67   79   48   67   67
Erik Gustafsson       UFA   D    -    31   5'10    180     75   71   80   63   61   65   72   72   65   73   63   86   52   58   52   50   79   63   69   67
David Rundblad        UFA   D    -    29   6'2     187     78   65   85   63   66   71   66   67   57   70   66   85   51   61   59   30   74   66   63   67
Victor Loov           UFA   D    -    27   6'1     212     73   72   120  42   41   46   71   71   67   69   64   78   55   54   71   40   83   43   69   66
Tim Erixon            UFA   D    -    29   6'2     200     75   65   100  58   59   66   70   66   65   71   57   74   49   62   59   30   74   61   67   66
Stefan Warg           UFA   D    -    30   6'3     220     73   74   120  42   36   44   72   74   69   71   57   77   52   65   64   51   85   40   71   66
Robin Norell          UFA   D    -    25   5'11    192     75   74   110  53   53   53   58   58   54   75   60   82   74   56   60   54   75   53   56   66
Pontus Sjalin         IOW   D    -    24   6'0     170     73   73   120  51   51   61   67   63   64   61   62   82   60   53   58   54   78   54   64   66
Philip Holm           UFA   D    -    28   6'1     196     75   71   110  48   47   57   64   65   61   64   83   78   49   53   66   31   72   50   63   66
Oscar Fantenberg      UFA   D    -    28   6'0     203     75   71   110  48   48   58   68   69   61   65   80   79   48   55   65   33   75   51   66   66
Lukas Kilström        UFA   D    -    30   6'0     187     77   68   120  42   40   50   73   71   75   70   58   70   48   64   68   38   78   44   73   66
Johan Motin           UFA   D    -    30   6'2     220     74   73   120  33   32   44   71   74   67   72   94   73   48   59   64   36   85   36   70   66
Joakim Ryan           UFA   D    -    27   5'11    185     78   68   90   57   54   56   64   65   59   70   78   77   76   55   56   54   76   55   62   66
Erik Gustafsson       UFA   D    -    28   6'0     176     78   22   90   56   62   64   70   71   71   77   79   75   59   59   68   40   79   60   70   66
Carl Gunnarsson       UFA   D    -    33   6'2     196     76   78   120  39   43   44   71   76   62   73   59   83   44   58   74   10   84   42   69   66
Alexander Urbom       UFA   D    -    29   6'4     215     74   76   120  41   38   42   72   73   71   72   78   66   48   56   69   30   79   40   72   66
Adam Tilander         ROC   D    -    21   6'0     190     68   71   100  59   47   61   67   57   63   64   69   85   67   54   60   59   83   55   62   66
Viktor Svedberg       UFA   D    -    29   6'8     238     74   73   120  43   37   34   73   72   70   67   68   74   48   62   74   45   75   38   71   65
Tom Nilsson           UFA   D    -    26   6'0     176     67   72   120  40   36   38   71   71   72   70   81   72   47   58   65   47   82   38   71   65
Mattias Bäckman       UFA   D    -    27   6'2     180     75   73   110  45   45   56   69   68   62   67   72   76   47   54   59   32   74   48   66   65
Linus Hultstrom       UFA   D    -    27   5'11    194     78   68   90   59   49   54   72   65   55   66   54   82   69   55   72   41   76   54   64   65
Gustav Lindstrom      RKF   D    -    21   6'2     187     68   95   100  47   46   51   62   61   66   63   70   78   67   54   53   47   72   48   63   65
Calle Sjalin          HAR   D    -    20   6'1     179     68   82   100  41   68   56   70   68   63   53   63   79   61   52   63   46   76   55   67   65
Arvid Henrikson       Juni  D    -    22   6'3     207     71   77   120  49   49   45   62   65   52   57   73   70   71   58   57   50   75   47   59   65
Adam Almquist         UFA   D    -    29   5'11    174     78   65   80   62   68   71   66   65   57   72   65   76   53   54   53   25   79   67   62   65
Philip Samuelsson     UFA   D    -    28   6'2     194     73   72   120  42   35   37   73   72   68   64   64   70   49   62   73   51   85   38   71   64
Oliver Bohm           UFA   D    -    28   6'3     205     73   72   120  32   35   31   71   74   65   62   62   88   47   61   70   39   80   32   70   64
Lucas Ekestahl Jonss  BEL   D    -    24   6'0     165     68   78   110  75   47   46   52   52   62   51   55   72   74   51   68   67   83   56   55   64
Linus Högberg         LHV   D    -    21   6'1     176     68   85   100  47   50   47   55   54   62   70   70   84   56   50   70   47   79   48   57   64
Johan Alm             UFA   D    -    28   6'3     209     74   74   110  42   43   41   70   72   65   72   66   76   47   57   60   38   70   42   69   64
Hardy Häman Aktell    MIL   D    -    21   6'3     198     68   89   100  47   50   48   68   57   58   52   58   87   69   50   69   65   72   48   61   64
Anton Andersson       SAR   D    -    21   6'3     216     67   75   120  47   64   45   65   59   65   62   55   67   69   50   54   66   77   52   63   64
Victor Soderstom      Juni  D    -    19   6'0     173     78   78   90   58   64   63   63   65   57   62   48   78   56   48   45   38   71   61   61   63
Simon Bertilsson      UFA   D    -    29   6'0     203     73   73   120  31   31   41   72   72   73   71   55   65   50   61   67   30   73   34   72   63
Sebastian Walfridsso  Juni  D    -    21   6'1     194     72   72   120  47   45   49   67   68   60   55   73   80   50   53   48   39   78   47   65   63
Niclas Andersén       UFA   D    -    32   6'1     207     67   80   120  39   30   32   72   70   69   64   71   74   50   53   66   35   73   33   70   63
Jonathan Pudas        UFA   D    -    27   5'10    176     68   78   110  51   56   60   60   58   53   59   62   81   50   58   51   28   79   55   57   63
Jesper Lindgren       Juni  D    -    23   6'0     165     78   72   90   55   54   58   61   63   56   59   57   89   45   56   52   38   76   55   60   63
Filip Johansson       Juni  D    -    20   6'1     174     68   94   100  56   58   62   55   57   55   59   59   75   67   49   41   48   73   58   55   63
Filip Berglund        UTI   D    -    23   6'3     209     68   93   100  47   47   47   60   70   64   51   51   76   62   54   57   48   79   47   64   63
Arvid Lundberg        UFA   D    -    25   6'1     192     75   72   120  44   46   54   59   60   55   58   65   88   49   52   52   33   86   48   58   63
Linus Nässén          CLE   D    -    22   6'0     162     68   74   100  48   50   46   56   57   62   66   54   87   68   51   50   57   72   48   58   62
Jakob Stenqvist       TEX   D    -    22   6'2     170     68   79   100  36   41   48   70   66   51   56   66   85   51   50   65   35   70   41   62   62
Lukas Bengtsson       UFA   D    -    26   5'11    172     78   66   90   52   52   55   56   57   51   64   67   82   48   56   55   35   77   53   54   61
Lucas Gustavsson      Draf  D    -    21   6'2     191     68   75   100  53   55   60   55   58   53   56   54   89   50   50   45   46   73   56   55   61
Jonas Rudbeck         Juni  D    -    20   6'2     189     77   60   109  39   36   31   61   70   68   60   75   89   35   56   59   49   87   35   66   61
Emil Djuse            UFA   D    -    26   5'11    190     68   72   120  52   51   52   53   53   48   57   69   79   48   52   50   24   75   51   51   61
Victor Berglund       Juni  D    -    20   6'0     165     68   76   100  60   61   58   54   55   60   57   41   76   55   47   40   42   73   59   56   60
Kristoffer Gunnarsso  UTI   D    -    23   6'1     205     67   84   120  32   32   33   64   58   55   55   70   61   48   52   69   50   76   32   59   60
Jonas Ahnelöv         UFA   D    -    32   6'2     220     73   74   120  28   39   37   74   70   62   63   47   74   45   43   58   10   74   34   68   60
Calle Andersson       UFA   D    -    26   6'2     217     68   73   120  53   52   54   54   54   51   58   32   81   47   56   53   37   74   53   53   60
Andreas Soderberg     UFA   D    -    24   6'4     205     76   74   120  45   48   53   55   56   52   52   41   81   49   53   55   54   85   48   54   60
William Lindgren      Draf  D    -    21   6'4     209     71   70   120  36   41   40   59   59   61   59   45   79   49   52   51   48   70   39   59   59
William Lagesson      UFA   D    -    24   6'3     197     71   71   120  41   36   36   59   59   57   57   43   78   50   55   53   32   85   37   58   59
Jonatan Asplund       Draf  D    -    21   6'3     180     71   70   120  43   43   51   57   57   66   55   53   70   49   49   45   40   76   45   60   59
Jesper Pettersson     UFA   D    -    25   5'9     187     67   80   110  41   38   54   56   56   58   53   55   78   50   53   41   32   85   44   56   59
Alexis Binner         Draf  D    -    21   6'3     209     71   70   120  34   42   43   58   55   57   57   60   85   54   51   40   38   73   39   56   59
Petter Hansson        Juni  D    -    24   6'1     187     68   75   110  40   41   53   55   52   48   55   59   84   45   50   45   33   79   44   51   58
David Westlund        UFA   D    -    25   6'3     207     71   71   120  41   41   40   59   55   55   57   53   61   50   51   54   35   85   40   56   58
Philip Nyberg         Juni  D    -    23   6'3     189     68   88   100  45   46   51   50   51   46   55   38   69   47   58   47   21   77   47   49   57
Calle Ingberg         Draf  D    -    20   6'0     197     88   44   81   46   42   53   70   69   62   54   53   60   26   59   48   16   82   47   67   57
Samuel Ostrom         Draf  D    -    18   6'6     240     56   32   113  18   25   28   69   66   55   64   56   67   23   58   57   36   77   23   63   52
William Simonsson     Draf  D    -    17   5'8     145     68   11   105  35   35   36   52   52   48   56   54   92   29   52   41   11   64   35   50   51
Tommy Wiklander       Draf  D    -    18   6'3     226     78   28   93   50   46   50   40   41   48   58   56   53   28   52   50   10   84   48   43   51
Espen Grotenfelt      Draf  D    -    18   6'1     181     47   93   86   31   29   28   43   46   41   47   47   67   34   51   46   47   87   29   43   49
Gabriel Landeskog     COL   C    LW   27   6'1     210     84   88   85   77   77   79   77   80   78   81   83   67   85   76   83   69   85   77   78   80
Nicklas Bäckström     WAS   C    LW   32   6'1     213     92   75   85   78   84   84   77   79   66   88   67   74   84   71   82   36   79   82   74   79
Elias Lindholm        CAR   C    RW   25   6'1     192     82   76   80   78   82   82   79   81   73   84   79   84   78   68   79   55   85   80   77   79
Mika Zibanejad        NYR   C    RW   27   6'2     222     83   72   85   77   80   81   78   80   78   81   84   81   75   61   75   52   84   79   78   78
Alexander Wennberg    CBS   C    LW   25   6'2     196     82   75   85   69   78   82   68   72   68   82   82   88   83   68   69   59   84   76   69   76
William Nylander      WPG   C    RW   24   5'11    190     83   30   90   82   82   83   74   74   58   89   84   79   83   68   66   42   84   82   68   75
Victor Rask           CAR   C    LW   27   6'2     200     75   76   90   76   76   75   72   75   63   75   75   87   76   69   75   51   81   75   70   75
Patrik Berglund       FLA   C    LW   32   6'3     217     75   78   85   73   71   75   75   75   72   75   75   82   76   63   75   31   78   73   74   75
Joel Eriksson Ek      VGK   C    LW   23   6'2     198     81   68   90   80   81   78   70   66   86   75   81   72   82   55   71   83   74   79   74   75
Jakob Forsbacka Karl  SJS   C    RW   23   6'1     184     77   71   90   76   79   77   77   77   68   77   77   75   78   65   75   64   79   77   74   75
Elias Pettersson      VAN   C    LW   21   6'2     161     78   74   90   77   79   78   75   74   72   78   78   80   76   53   69   91   72   78   73   75
Carl Soderberg        LAK   C    LW   34   6'3     216     75   70   90   75   74   75   75   76   66   75   80   79   78   63   75   25   79   74   72   75
Victor Ejdsell        ANA   C    LW   25   6'5     214     75   72   90   69   69   73   75   75   72   72   75   76   76   62   75   76   74   70   74   73
Johan Larsson         ROC   C    LW   27   5'11    200     75   71   90   61   67   75   73   75   69   75   75   76   72   67   74   46   75   67   72   73
Jesper Boqvist        TBL   C    LW   21   6'0     180     76   66   90   74   77   74   74   74   68   75   76   84   77   59   58   74   72   75   72   73
Jacob De La Rose      MON   C    LW   25   6'3     214     75   72   90   71   70   74   75   75   76   74   75   70   67   58   75   75   85   71   75   73
Henrik Zetterberg     NYI   C    LW   39   6'0     195     89   75   90   69   73   74   71   73   62   74   59   81   78   78   58   30   79   72   68   73
Lias Andersson        NYR   C    LW   21   5'11    198     75   76   90   77   78   76   76   72   53   78   77   75   76   53   60   77   74   77   67   72
Jonathan Dahlén       VAN   C    LW   22   5'11    176     77   65   80   76   73   76   76   76   54   77   77   83   78   58   64   76   68   75   68   72
Jacob Josefson        ROC   C    LW   29   6'1     195     75   70   90   55   62   75   75   75   68   75   70   84   77   60   75   50   79   64   72   72
Kevin Stenlund        CLE   C    RW   23   6'4     210     74   70   95   71   51   70   71   73   74   74   71   80   73   54   74   74   77   64   72   71
Anton Lander          UFA   C    LW   29   6'0     184     75   68   100  54   59   62   71   72   70   71   77   75   83   68   67   26   72   58   71   71
Mattias Elfström      CHI   C    LW   23   6'3     194     74   58   100  69   69   74   67   70   63   72   73   82   67   47   73   56   77   70   66   70
Ludvig Rensfeldt      UFA   C    LW   28   6'3     198     75   68   100  62   52   63   72   74   67   73   76   74   67   65   70   37   85   59   71   70
Henrik Sedin          Reti  C    LW   39   6'2     188     78   71   85   68   76   79   63   63   53   71   66   76   70   73   61   29   82   74   59   70
Marcus Davidsson      NYI   C    LW   21   6'0     191     76   66   90   74   69   75   73   73   69   68   63   82   64   53   54   63   78   72   71   69
Filip Hallander       PIT   C    LW   20   5'11    176     75   70   90   76   74   74   68   69   53   75   62   87   71   55   40   67   45   74   63   69
Hampus Gustafsson     HER   C    LW   26   6'4     200     69   76   100  56   64   70   60   70   59   68   65   76   53   59   70   71   84   63   63   67
Fredrik Händemark     BEL   C    LW   26   6'4     209     75   71   90   54   53   55   69   65   74   61   52   89   76   62   63   77   84   54   69   67
Dennis Rasmussen      UFA   C    LW   29   6'3     205     75   69   90   57   53   55   74   73   67   70   60   76   66   63   69   36   79   55   71   67
Axel Holmstrom        GRD   C    LW   24   6'0     219     69   73   100  49   58   69   67   52   63   70   65   82   68   55   70   69   75   58   60   67
Fredrik Karlström     TEX   C    LW   22   6'2     185     76   54   90   58   54   63   65   59   65   56   69   86   76   57   64   75   70   58   63   66
Carl Persson          BAK   C    LW   25   6'1     205     75   68   90   50   53   64   57   57   66   75   75   81   73   53   61   75   75   55   60   66
Lukas Vejdemo         UFA   C    LW   24   6'2     194     75   65   90   53   51   69   60   67   57   69   58   85   63   54   54   42   85   57   61   64
Nils Hoglander        Juni  C    RW   19   5'9     174     73   74   78   56   57   59   54   54   50   62   56   92   60   58   64   23   72   57   52   63
Jacob Olofsson        CHW   C    LW   20   6'2     192     75   68   95   53   53   56   62   57   48   62   66   80   65   50   57   45   76   54   55   63
Emil Molin            UFA   C    LW   27   6'0     180     75   67   100  59   59   56   61   59   54   61   69   74   58   55   52   35   82   58   58   63
Simon Andersson       Juni  C    LW   18   5'11    168     73   75   100  52   56   56   46   50   56   56   71   88   64   49   42   36   70   54   50   62
Marcus Westfalt       Juni  C    LW   20   6'3     203     72   65   95   60   61   60   50   49   49   67   45   85   63   50   47   48   46   60   49   61
David Gustafsson      Juni  C    LW   20   6'2     196     75   64   90   51   68   59   58   58   45   63   63   75   63   51   45   32   71   59   53   61
Oskar Back            Juni  C    RW   20   6'2     192     75   65   90   55   55   63   56   58   54   57   45   85   61   52   41   40   73   57   56   60
Jonatan Berggren      Juni  C    RW   19   5'10    181     74   70   95   54   57   58   48   58   51   61   58   77   59   48   35   29   73   56   52   60
Emil Bemström         Juni  C    RW   21   5'11    177     71   65   90   62   54   63   54   56   46   55   60   70   71   49   41   35   73   59   52   60
Carl Wassenius        Juni  C    LW   20   6'2     200     73   64   90   55   59   61   49   48   49   58   70   78   58   50   39   34   74   58   48   60
Albin Grewe           Juni  C    LW   19   6'1     185     75   69   90   55   70   69   51   38   38   63   71   78   65   48   32   38   72   64   42   60
Theodor Niederbach    Juni  C    LW   18   5'10    157     72   75   100  59   53   52   44   44   41   56   64   81   57   49   47   38   83   54   43   59
Nikola Pasic          Juni  C    RW   19   5'11    181     73   72   80   52   59   57   48   43   52   58   50   85   59   57   44   21   80   56   47   59
Niclas Adalsteinn     Juni  C    RW   19   6'4     212     53   80   117  51   54   52   49   47   45   51   57   75   52   51   64   13   91   52   47   59
Jacob Peterson        Juni  C    LW   20   6'0     165     69   68   100  57   44   48   59   56   47   59   46   85   63   50   48   40   72   49   54   59
Isac Lundestrom       Juni  C    LW   20   6'0     185     82   64   80   49   58   62   56   51   57   58   35   85   57   50   42   35   71   56   54   59
Linus Olund           Juni  C    LW   23   5'11    185     73   61   100  52   53   53   49   48   45   53   44   92   58   52   41   41   77   52   47   58
Isac Andersson        Juni  C    LW   19   6'0     194     81   69   90   65   55   56   51   43   46   51   48   74   68   47   34   43   72   58   46   58
Rickard Hugg          Draf  C    LW   21   5'10    179     72   58   100  48   49   55   50   51   43   60   48   90   54   53   38   22   75   50   48   57
Oscar Bjerselius      Juni  C    LW   19   6'0     183     75   68   90   55   61   60   42   37   37   65   52   82   56   47   32   38   73   58   38   57
Linus Nassen          Juni  C    LW   20   5'11    185     73   64   95   52   62   53   51   52   46   55   31   82   58   49   42   41   71   55   49   57
Leon Bristedt         UFA   C    LW   25   5'8     180     73   60   110  52   59   57   45   46   41   59   45   68   56   52   45   44   85   56   44   57
Jonas Lönnström       Draf  C    LW   17   6'0     195     63   60   78   62   61   61   38   29   36   57   61   88   61   56   52   13   57   61   34   57
Niklas Thorsen        Draf  C    RW   19   6'2     197     52   57   71   41   58   51   39   37   43   52   52   82   52   54   57   20   59   50   39   53
Sven Tornqvist        Draf  C    -    17   6'2     222     54   23   85   52   53   52   37   29   54   36   63   56   52   59   76   42   77   52   40   52
Olaf Nordengren       Draf  C    -    20   6'1     150     82   17   120  41   70   52   39   37   22   53   52   61   68   50   24   13   80   54   32   52
Henrik Strandlund     Juni  C    LW   17   6'3     223     73   74   95   54   30   34   47   44   40   48   40   70   54   42   40   12   71   39   43   52
Marcus Eliasson       Draf  C    RW   26   6'5     225     53   25   72   51   45   38   37   37   32   58   57   79   54   50   63   10   90   44   35   50
