Name                  Team  Pos  Alt  Age  Height  Weight  POT  CON  GRE  SH   PL   ST   CH   PO   HI   SK   EN   PE   FA   LE   SR   FI   IN   OF   DF   OA
Riley Tufte           ANA   LW   RW   22   6'6     210     78   67   80   75   74   75   75   75   67   76   73   70   78   56   54   79   78   74   72   71
Marcus Foligno        STL   LW   RW   28   6'3     228     75   70   100  67   60   73   75   75   77   75   71   62   61   63   75   73   79   66   75   71
Kenny Agostino        UFA   LW   RW   28   6'0     202     76   68   100  61   64   78   66   67   66   72   90   76   74   58   61   61   73   67   66   71
Joshua Norris         BEL   LW   C    21   6'1     192     75   73   95   69   72   73   72   68   68   75   75   76   75   52   54   67   78   71   69   71
Jordan Schroeder      UFA   LW   C    29   5'9     184     73   71   85   71   72   75   65   71   59   73   80   84   66   62   65   31   85   72   65   71
Daniel Audette        LAV   LW   C    24   5'9     170     73   67   100  72   72   73   70   73   51   73   72   73   73   62   66   72   79   72   64   71
Chase De Leo          MAN   LW   C    24   5'10    185     73   65   100  65   68   74   70   73   52   73   73   78   75   61   73   75   82   69   65   71
Andrew Copp           UFA   LW   C    25   6'1     206     75   70   90   54   62   71   72   68   67   73   80   78   76   70   67   75   73   62   69   71
Paul Bittner          CBS   LW   RW   23   6'4     216     69   72   90   69   71   70   69   70   66   70   70   82   59   54   70   71   81   70   68   70
Kole Sherwood         CBS   LW   RW   23   6'1     202     76   68   100  64   72   68   58   69   69   73   68   78   77   52   72   75   79   68   65   70
Nathan Gerbe          UFA   LW   RW   32   6'1     178     73   71   90   70   66   72   75   74   64   77   58   82   62   60   54   27   74   69   71   69
Chris VandeVelde      UFA   LW   C    33   6'2     190     75   68   90   58   56   56   78   75   71   73   61   72   68   65   73   38   74   56   74   69
Trent Frederic        PRO   LW   C    22   6'2     203     75   70   80   52   53   63   72   75   75   72   73   74   73   53   65   76   72   56   74   68
Paul Carey            UFA   LW   C    31   6'1     200     75   64   100  59   57   61   71   74   65   71   58   79   64   61   64   41   72   59   70   68
Michael Mersch        UFA   LW   RW   27   6'2     213     74   67   100  76   55   57   73   54   58   74   79   73   60   60   74   67   74   62   61   68
John McCarthy         UFA   LW   C    33   6'1     195     69   70   95   58   54   55   71   72   67   71   56   79   74   62   70   46   81   55   70   68
Chris Conner          UFA   LW   RW   36   5'8     181     69   74   100  61   58   62   73   71   61   77   59   75   68   56   63   28   75   60   68   68
Zach Sanford          UFA   LW   RW   25   6'4     191     74   70   90   50   57   73   69   67   72   57   54   78   73   61   65   75   79   60   69   67
Ryan Carter           UFA   LW   C    36   6'1     205     75   67   100  48   45   44   73   74   70   74   66   70   70   65   71   49   82   45   72   67
Ryan Carpenter        UFA   LW   RW   29   6'0     195     69   75   100  59   58   57   70   70   68   70   50   76   67   63   64   40   71   58   69   67
Max McCormick         UFA   LW   C    28   5'11    188     69   74   100  49   55   70   70   70   75   70   67   67   48   63   70   70   79   58   71   67
Jerry D'Amigo         UFA   LW   RW   29   5'11    208     69   70   100  59   56   54   67   68   64   76   70   84   58   60   59   31   72   56   66   67
Connor Brickley       UFA   LW   C    28   6'0     203     69   70   95   64   65   70   70   68   67   69   46   69   64   62   67   67   74   66   68   67
Ryan Bourque          UFA   LW   C    29   5'9     185     69   72   90   54   51   52   72   68   59   72   67   81   64   62   58   36   75   52   66   66
Karch Bachman         SPR   LW   C    23   5'11    175     69   64   110  60   69   55   70   70   49   70   70   78   40   46   70   68   79   61   63   66
Justin Florek         UFA   LW   RW   30   6'4     199     69   74   90   58   54   52   74   71   69   67   56   68   56   62   71   35   79   54   71   66
Eric Tangradi         UFA   LW   C    31   6'4     226     69   70   95   61   54   54   71   63   70   68   52   86   56   61   68   50   79   56   68   66
Blake Pietila         UFA   LW   RW   27   5'11    200     69   72   95   59   52   70   62   57   49   67   75   79   56   65   70   70   79   60   56   66
Anthony Louis         RKF   LW   C    25   5'7     151     76   67   100  47   72   55   58   48   40   75   74   78   73   54   76   77   75   58   48   66
Adam Johnson          WIL   LW   C    26   6'0     174     73   70   90   49   52   59   70   72   56   73   73   81   54   54   73   74   47   53   66   66
Joe Whitney           UFA   LW   RW   32   5'6     167     73   67   100  59   62   63   62   63   53   70   58   81   60   60   57   26   74   61   59   65
Corey Elkins          UFA   LW   RW   35   6'2     214     69   74   100  51   48   47   73   70   67   68   55   75   56   61   68   38   74   48   70   65
Collin Adams          BRG   LW   RW   22   5'9     172     73   65   100  52   52   71   73   67   51   62   57   80   72   49   65   75   78   58   63   65
Brendan Collier       BAK   LW   RW   26   5'9     176     73   60   110  63   53   61   56   68   53   72   59   80   74   53   47   70   73   59   59   65
Noah Cates            LHV   LW   RW   21   6'1     165     74   61   95   52   54   54   63   52   65   72   74   77   57   53   65   46   74   53   60   64
Mitch Hults           UFA   LW   C    25   6'3     219     75   68   90   54   54   75   57   59   64   64   54   65   77   53   58   65   78   61   60   64
Justin Selman         UFA   LW   C    26   6'0     198     69   73   100  68   51   49   55   64   63   63   42   81   69   58   57   56   79   56   60   64
Joseph Labate         UFA   LW   C    27   6'5     210     69   75   100  53   51   68   70   69   62   66   36   61   57   61   70   76   85   57   67   64
Graham McPhee         BAK   LW   RW   21   5'11    176     72   66   100  49   51   67   45   72   50   58   72   65   70   53   70   73   68   55   55   64
Chris Bourque         SYR   LW   RW   34   5'7     174     73   74   90   65   63   72   63   66   49   71   58   67   42   58   55   10   79   66   59   64
Brendan Warren        UFA   LW   RW   23   6'0     191     69   70   95   64   50   70   51   67   62   66   61   65   64   50   67   69   78   61   60   64
Bobby Farnham         UFA   LW   RW   31   5'10    190     69   88   120  40   36   42   65   55   75   73   70   30   62   66   71   71   85   39   65   64
Shane Eiserman        BEL   LW   C    24   6'2     200     69   67   90   54   47   67   58   58   70   50   70   61   65   53   70   71   79   56   62   63
Mario Lucia           UFA   LW   RW   26   6'3     200     73   68   100  55   58   67   55   57   50   63   58   74   52   56   64   41   77   60   54   63
Mackenzie MacEachern  UFA   LW   C    26   6'2     190     69   72   110  56   48   53   53   52   47   61   76   85   57   52   55   42   85   52   50   63
Jonathan Dugan        CHW   LW   RW   22   6'2     185     74   62   95   47   51   51   65   50   53   71   74   75   58   52   74   47   76   49   56   63
Joel Lowry            UFA   LW   RW   28   6'1     180     69   74   100  51   55   56   62   61   55   63   62   77   56   57   60   33   78   54   59   63
Jason Robertson       TEX   LW   RW   20   6'2     192     76   65   90   58   60   62   54   56   53   66   76   89   52   51   50   30   70   60   54   63
Jack Badini           SDG   LW   C    22   6'0     203     69   69   100  58   50   55   52   58   61   63   67   76   67   52   58   71   76   54   57   63
Garret Ross           UFA   LW   RW   28   6'0     173     69   73   120  48   45   44   68   65   67   63   52   57   58   61   65   55   77   45   66   63
Tom Sestito           UFA   LW   RW   32   6'5     228     70   78   120  43   33   47   65   60   69   57   71   50   48   59   65   19   78   41   64   62
Tim Gettinger         HAR   LW   RW   22   6'6     217     74   61   80   52   55   61   56   50   47   76   74   75   61   45   74   50   72   56   51   62
Miguel Fidler         SPR   LW   RW   24   6'1     200     69   71   100  48   53   51   51   58   62   54   70   68   58   54   70   76   75   50   57   62
Logan Cockerill       SAR   LW   RW   21   5'9     165     73   57   95   52   76   51   65   54   51   55   61   85   72   52   40   69   76   59   56   62
Josh Doan             Juni  LW   C    18   6'2     180     81   78   100  60   53   53   54   53   53   55   56   80   42   53   63   40   69   55   53   62
Colton Hargrove       UFA   LW   RW   28   6'1     215     69   72   110  48   45   49   65   63   64   62   72   57   55   54   59   49   85   47   64   62
Chris McCarthy        UFA   LW   RW   28   6'1     206     69   70   90   53   53   54   62   63   57   63   48   80   56   61   55   35   76   53   60   62
Alex Schoenborn       UFA   LW   RW   24   6'1     200     69   65   90   49   47   48   63   53   63   65   63   66   70   50   70   68   83   48   59   62
Michael Gildon        Juni  LW   RW   19   6'1     171     74   71   90   57   64   59   65   48   54   64   56   74   54   50   48   48   78   60   55   61
Luke Toporowski       Juni  LW   RW   19   5'11    171     75   71   90   63   63   66   52   52   53   64   54   67   63   45   42   45   71   64   52   61
John Stevens          UFA   LW   C    26   6'2     204     72   71   90   53   58   59   51   51   49   57   67   77   58   58   56   29   76   56   50   61
Jared Fiegl           UFA   LW   RW   24   6'1     206     69   68   100  48   50   55   52   52   61   53   50   77   69   55   67   68   84   51   55   61
Tyler Weiss           Juni  LW   C    20   5'10    158     75   68   95   62   68   68   39   34   41   64   53   84   63   49   38   30   78   66   38   60
Ryder Donovan         Juni  LW   -    19   6'4     185     73   76   73   51   59   51   54   52   54   68   57   79   39   57   62   14   67   53   53   60
Ryan Lohin            Juni  LW   C    24   6'0     193     69   60   120  48   49   63   51   53   49   61   51   72   55   53   58   46   82   53   51   60
Justin Vaive          UFA   LW   RW   30   6'5     213     69   72   100  41   41   41   66   62   60   59   60   62   50   53   66   49   79   41   62   60
Jake Gricius          Juni  LW   RW   20   6'3     187     69   68   95   59   50   52   62   57   64   54   45   85   51   50   49   33   75   53   61   60
Jack Drury            LAV   LW   C    20   5'11    175     69   68   90   54   49   42   53   69   48   65   55   67   68   59   56   73   79   48   56   60
Mitchell Mattson      SJB   LW   C    22   6'4     191     76   61   80   55   54   56   50   53   53   54   70   79   55   50   49   43   79   55   52   59
Max Zimmer            Juni  LW   RW   22   6'0     190     69   72   90   49   48   52   53   55   50   62   42   80   49   52   50   37   78   49   52   58
Matt Ustaski          UFA   LW   C    26   6'5     221     69   67   100  52   46   44   52   51   43   49   63   78   57   53   53   32   79   47   48   58
Luke Tuch             Juni  LW   -    18   6'2     185     73   80   102  52   53   54   46   49   45   52   65   77   27   55   51   18   72   53   46   58
C.J. Franklin         UFA   LW   RW   26   5'11    190     73   65   100  53   53   55   51   45   43   56   49   78   52   52   48   36   77   53   46   58
Sam Huff              Draf  LW   RW   21   6'0     180     69   58   100  51   51   52   55   54   53   52   43   75   58   54   44   32   76   51   54   57
Matthew Quercia       Draf  LW   RW   21   6'2     194     69   55   100  47   45   47   64   54   55   53   42   76   55   55   52   41   73   46   57   57
Luke Stevens          UFA   LW   RW   23   6'5     200     69   75   100  50   45   45   53   50   47   47   44   78   48   50   58   39   82   46   50   57
Dylan Peterson        Juni  LW   C    18   6'3     183     72   76   103  45   55   57   40   43   41   56   55   58   45   52   65   40   86   52   41   57
Arthur Kaliyev        Juni  LW   RW   19   6'1     185     73   74   86   51   51   55   50   48   48   50   60   81   42   52   36   16   58   52   48   57
Nolan Vesey           UFA   LW   RW   25   6'0     211     69   72   100  47   49   47   52   51   46   51   39   78   49   50   48   35   79   47   49   56
Johnny Gruden         Draf  LW   RW   20   6'0     172     53   63   95   51   47   51   51   47   42   53   55   76   52   48   41   41   78   49   46   55
Jacob Tortora         Draf  LW   RW   20   5'8     161     53   65   95   57   52   55   43   42   38   57   52   72   59   48   39   26   76   54   41   55
Derrick Miller        Juni  LW   C    19   6'2     189     54   97   107  54   43   41   43   45   54   49   59   37   41   54   61   49   75   46   47   55
Arthur Allen          Juni  LW   RW   18   6'1     184     79   77   98   37   32   47   37   40   42   59   64   85   29   55   57   51   88   38   39   55
Shawn Larson          Juni  LW   C    18   6'0     179     60   96   79   49   52   48   46   48   50   49   45   16   40   46   56   67   82   49   48   52
Robin Belanger        Draf  LW   C    17   6'2     185     63   50   90   58   38   43   38   39   38   58   59   62   23   62   64   12   81   46   38   52
Mark Staroselsky      Draf  LW   RW   19   6'2     222     51   59   86   51   46   50   38   30   37   59   55   92   26   51   59   15   66   49   35   52
Cam Neumann           Draf  LW   C    17   6'3     226     51   53   120  58   36   51   28   31   27   57   58   73   24   61   57   12   76   48   28   52
Wes Jackson           Draf  LW   -    20   6'1     200     63   15   112  49   45   48   33   37   37   62   63   66   30   62   53   11   85   47   35   51
Kevin Davies          Draf  LW   C    17   5'11    190     53   76   80   51   51   51   35   36   36   54   66   54   35   55   41   17   85   51   35   51
Drew Horita           Draf  LW   -    19   6'5     230     55   49   95   42   31   41   49   43   49   57   64   71   23   53   52   17   61   38   47   51
Brady Hekl            Draf  LW   C    19   5'11    186     63   66   87   45   49   48   41   38   38   62   38   83   28   43   29   28   84   47   39   50
Dakota Patrick        Draf  LW   RW   18   6'0     179     43   57   84   34   44   43   38   33   33   43   42   70   28   56   36   10   54   40   34   45
Dougie Powaser        Draf  LW   C    19   6'3     216     53   37   71   35   28   23   32   25   23   47   56   84   33   39   34   13   88   28   26   41
David Booth           HER   LW   RW   35   6'0     212     69   72   95   10   11   11   10   12   11   10   12   12   10   10   11   10   72   10   11   24
Jonathan Quick        MIN   G    -    34   6'1     220     80   78   85   82   80   80   81   82   80   80   85   82   80   75   75   38   73   80   81   80
Connor Hellebuyck     WPG   G    -    27   6'4     207     79   75   90   80   80   80   80   80   80   81   82   78   80   71   72   48   79   80   80   79
John Gibson           ANA   G    -    26   6'3     226     78   75   85   78   78   80   78   79   79   78   77   79   79   69   78   32   81   78   78   78
Alex Nedeljkovic      CAR   G    -    24   6'0     198     77   75   90   77   77   78   77   78   75   77   77   75   77   65   77   40   79   77   76   76
Thatcher Demko        VAN   G    -    24   6'4     192     77   74   90   77   78   77   77   77   77   77   78   76   77   55   63   40   82   77   77   75
Scott Darling         CAR   G    -    31   6'6     232     76   72   90   77   76   76   77   78   76   76   62   78   74   71   76   34   74   76   77   75
Jon Gillies           CAL   G    -    26   6'6     223     74   74   90   74   75   76   74   75   74   74   74   78   75   70   74   40   84   75   74   75
Garret Sparks         TOR   G    -    27   6'2     195     75   70   95   75   75   75   75   77   75   75   67   77   77   63   75   39   85   75   75   75
Cory Schneider        BUF   G    -    34   6'3     205     78   75   85   78   78   78   78   78   78   77   59   79   77   68   70   34   74   78   78   75
Merrick Madsen        TBL   G    -    24   6'5     177     74   73   95   75   76   74   74   74   74   75   74   76   75   56   73   40   85   75   74   74
Keith Kinkaid         WPG   G    -    30   6'3     195     76   71   90   74   77   76   78   76   77   75   56   75   76   68   75   31   78   75   77   74
Charlie Lindgren      LAK   G    -    26   6'2     190     74   71   95   74   74   74   74   76   74   74   72   78   66   62   74   40   70   74   74   74
Anthony Stolarz       LHV   G    -    26   6'6     210     74   74   95   74   75   75   76   74   75   74   74   75   71   63   74   40   76   74   75   74
Alex Stalock          UFA   G    -    32   6'0     190     73   73   90   73   74   75   73   73   75   73   77   72   74   65   74   36   73   74   73   74
Al Montoya            UFA   G    -    35   6'2     203     73   67   90   74   73   75   74   73   75   73   86   76   73   62   70   31   85   74   74   74
Zane McIntyre         PRO   G    -    27   6'2     206     74   72   90   75   74   74   76   76   74   74   74   68   59   64   72   40   74   74   75   73
Tyler Parsons         STO   G    -    22   6'1     185     73   74   90   74   73   75   75   75   73   73   71   75   72   52   73   40   71   74   74   73
Mike Condon           IOW   G    -    30   6'2     197     74   73   90   74   74   74   74   74   74   74   72   75   75   64   68   22   74   74   74   73
Casey DeSmith         COL   G    -    28   6'0     181     75   73   95   75   75   75   75   75   75   75   71   75   63   54   70   31   72   75   75   73
Alex Lyon             CHW   G    -    27   6'1     201     73   73   90   73   73   74   73   73   73   73   73   78   65   62   73   28   77   73   73   73
Dustin Wolf           GRD   G    -    19   5'11    160     74   71   119  74   73   73   72   72   52   74   72   76   74   60   51   42   74   73   65   72
Pheonix Copley        UFA   G    -    28   6'4     200     73   73   90   74   70   74   75   71   74   73   59   74   70   61   67   40   75   72   73   71
Nick Ellis            UFA   G    -    26   6'1     174     73   71   95   75   72   73   73   74   75   62   85   75   59   53   58   31   75   73   74   71
Jack Campbell         UFA   G    -    28   6'3     200     73   70   95   74   74   73   73   73   73   71   65   78   56   61   68   40   79   73   73   71
Chase Perry           MIN   G    -    24   6'3     189     71   70   95   71   71   71   71   71   71   71   71   74   66   54   69   40   77   71   71   71
Ben Bishop            SPR   G    -    33   6'7     216     77   21   90   77   77   77   77   77   77   77   55   74   76   69   77   36   79   77   77   71
Ryan Bednard          SPR   G    -    23   6'5     200     71   71   100  72   71   72   73   71   72   71   71   75   54   45   66   40   85   71   72   70
Richard Bachman       UFA   G    -    32   5'10    183     72   70   90   72   73   70   73   70   74   67   75   72   64   56   63   32   85   71   72   70
Jimmy Howard          UFA   G    -    36   6'1     218     76   71   90   63   72   70   68   76   73   68   55   69   73   60   68   36   72   68   72   70
Jeremy Smith          UFA   G    -    31   6'0     177     70   70   95   70   69   71   72   69   68   70   62   73   65   61   70   29   79   70   69   70
Jake Oettinger        TEX   G    -    21   6'4     212     70   76   95   70   72   70   71   70   70   68   69   76   68   51   57   40   74   70   70   70
Zachary Nagelvoort    CLE   G    -    26   6'1     207     71   73   95   71   71   72   72   71   72   63   71   77   53   50   63   34   78   71   71   69
Troy Grosenick        UFA   G    -    30   6'1     185     70   65   95   70   71   69   70   70   71   70   54   75   66   60   66   32   76   70   70   69
Tom McCollum          UFA   G    -    30   6'2     220     70   66   90   71   72   70   71   71   70   68   60   69   67   59   64   32   74   71   70   69
Mike McKenna          UFA   G    -    37   6'2     183     71   67   100  69   68   69   68   68   68   70   51   79   65   64   66   31   81   68   68   69
Kristian Oldham       SYR   G    -    23   6'2     203     70   71   100  71   72   70   71   70   72   71   70   71   48   52   70   34   81   71   71   69
Stephen Michalek      UFA   G    -    26   6'3     205     74   72   95   71   68   66   66   69   67   67   62   76   65   59   57   34   82   68   67   68
Spencer Knight        SDG   G    -    19   6'4     194     78   74   90   58   67   71   77   74   68   73   71   78   70   44   40   40   78   65   73   68
Devin Williams        WIL   G    -    24   6'0     174     70   56   120  70   70   69   70   68   62   70   59   75   69   52   41   40   84   69   66   68
Collin Delia          UFA   G    -    26   6'2     200     68   71   95   69   70   70   70   70   70   63   66   74   55   53   61   31   77   69   70   68
Brandon Halverson     UFA   G    -    24   6'4     212     69   73   90   70   70   69   70   70   69   69   71   76   54   53   59   39   77   69   69   68
Adam Wilcox           UFA   G    -    27   6'0     189     70   67   95   67   70   70   72   69   68   68   63   76   60   52   56   37   72   69   69   68
Ryan Miller           Reti  G    -    39   6'2     168     69   70   90   65   68   62   65   63   63   71   50   69   72   74   56   21   74   65   63   67
Joe Cannata           UFA   G    -    30   6'1     200     70   65   100  72   70   72   65   69   69   63   49   72   60   52   67   30   79   71   67   67
Collin Olson          HER   G    -    26   6'4     210     70   70   100  65   70   67   70   70   67   57   71   73   51   52   54   38   81   67   69   67
Stephon Williams      UFA   G    -    27   6'3     196     69   65   100  63   66   65   62   63   65   63   57   75   62   57   58   38   83   64   63   66
Kevin Boyle           UFA   G    -    28   6'2     200     72   68   95   64   63   64   65   63   64   62   67   77   63   58   55   29   72   63   64   66
Jeff Zatkoff          UFA   G    -    33   6'2     179     73   69   90   75   73   74   73   73   66   70   54   54   49   50   58   36   78   74   70   66
Craig Anderson        UFA   G    -    39   6'2     184     74   71   85   65   66   61   65   62   71   68   66   55   68   58   62   32   74   64   66   66
Adam Carlson          UFA   G    -    26   6'3     196     70   70   95   67   71   63   64   72   67   55   53   79   53   55   58   21   75   67   67   66
Luke Opilka           UFA   G    -    23   6'1     192     70   71   100  63   59   59   64   62   55   70   61   77   61   51   52   38   73   60   60   65
Evan Sarthou          UTI   G    -    22   6'1     186     65   67   100  67   66   65   67   66   66   63   66   75   45   41   60   40   73   66   66   65
Calvin Petersen       UFA   G    -    25   6'1     182     70   73   100  58   56   55   54   55   56   70   79   75   54   52   72   39   82   56   55   65
Mike Robinson         SJB   G    -    23   6'3     195     62   73   95   64   63   64   63   64   64   62   47   75   49   49   58   36   83   63   63   63
John Kupsky           UFA   G    -    24   6'4     201     70   71   100  70   70   66   57   62   67   56   50   76   43   48   51   28   79   68   62   63
Eamon McAdam          UFA   G    -    25   6'3     195     69   64   90   63   61   62   63   62   63   61   61   73   59   54   51   38   74   62   62   63
Drew Commesso         Juni  G    -    18   6'1     150     75   75   86   57   58   60   56   57   61   68   69   63   36   68   59   15   98   58   58   63
Chris Nell            UFA   G    -    25   6'1     178     72   71   95   60   60   60   55   55   55   64   70   74   53   53   54   25   72   60   55   63
Michael Houser        UFA   G    -    27   6'2     192     70   64   100  58   60   60   60   59   57   59   54   73   54   55   52   31   78   59   58   62
Mac Carruth           UFA   G    -    28   6'2     190     69   65   100  57   61   60   59   59   59   58   47   75   58   56   55   31   79   59   59   62
Jake Kielly           SDG   G    -    23   6'2     196     58   69   95   59   59   59   60   59   59   59   56   75   55   50   59   40   74   59   59   62
Shane Starrett        LAV   G    -    25   6'5     189     70   73   95   56   58   56   60   57   58   61   46   75   56   56   51   25   73   56   58   61
Joel Daccord          BEL   G    -    23   6'2     197     71   71   100  46   46   46   51   50   55   71   67   77   48   50   71   29   73   46   52   61
Hunter Miska          UFA   G    -    24   6'1     175     63   73   95   56   56   56   55   56   53   54   70   76   55   53   51   30   75   56   54   61
Hayden Hawkey         UFA   G    -    25   6'2     180     72   72   95   54   53   56   54   52   54   54   75   78   52   51   48   34   81   54   53   61
Dayton Rasmussen      Draf  G    -    21   6'2     203     63   69   95   57   56   61   55   57   54   59   65   75   56   49   45   32   77   58   55   61
Keith Petruzzelli     Juni  G    -    21   6'5     180     61   72   95   59   57   54   52   54   54   60   62   70   53   50   48   26   79   56   53   60
Keegan Karki          Juni  G    -    20   6'4     218     64   71   100  58   53   54   57   54   55   61   57   75   49   50   45   42   72   55   55   60
Garrett Metcalf       SDG   G    -    24   6'3     181     70   66   100  49   50   48   47   48   48   69   70   75   48   50   62   21   72   49   47   60
Kyle Keyser           PRO   G    -    21   6'2     182     61   69   95   50   52   55   52   51   53   63   62   75   47   44   63   35   76   52   52   59
Joseph Woll           Juni  G    -    21   6'3     200     73   74   90   49   50   52   51   56   52   49   56   76   52   49   44   22   76   50   53   58
Don Guerin            Juni  G    -    18   6'6     229     68   62   102  51   40   47   57   60   50   67   67   60   33   56   60   11   83   46   55   58
Cayden Primeau        SJB   G    -    20   6'3     181     55   70   95   55   54   53   55   55   53   54   53   75   55   47   45   40   70   54   54   58
Stephen Dhillon       Draf  G    -    21   6'4     188     57   69   95   53   56   50   46   52   46   58   55   76   49   48   45   39   73   53   48   57
Peter Thome           Juni  G    -    23   6'4     202     56   71   100  49   48   49   47   50   74   48   52   75   49   47   44   33   75   48   57   57
Mack Guzda            Juni  G    -    19   6'3     194     70   70   119  57   61   46   47   48   42   48   51   85   34   50   29   15   62   54   45   57
Jeremy Swayman        Juni  G    -    21   6'2     187     67   71   95   57   51   50   47   52   47   53   53   74   55   47   45   34   70   52   48   57
Peter Lidster         Draf  G    -    17   6'1     184     58   65   116  46   47   40   48   40   47   59   57   87   30   62   51   13   94   44   45   56
James Bartell         Draf  G    -    19   6'2     185     58   38   81   55   49   44   52   46   50   58   63   80   33   64   64   11   87   49   49   55
Dell Costanzo         Draf  G    -    19   6'4     206     68   22   119  49   42   39   46   42   42   61   56   81   30   52   62   13   55   43   43   54
Seth Jones            VAN   D    -    25   6'4     220     88   85   80   74   75   88   83   81   80   84   88   86   79   67   82   73   77   79   81   81
Noah Hanifin          CAR   D    -    23   6'3     206     88   75   85   80   82   81   81   80   80   86   88   72   82   66   80   60   77   81   80   80
Jacob Trouba          WPG   D    -    26   6'3     202     87   78   110  77   74   75   78   76   77   84   83   72   81   73   81   63   81   75   77   80
Zach Werenski         CBS   D    -    22   6'2     218     88   81   85   81   79   81   75   76   72   84   86   81   76   70   73   61   79   80   74   79
Connor Murphy         STL   D    -    27   6'4     212     81   75   110  77   76   77   79   78   77   79   80   79   75   70   79   62   83   76   78   79
Charlie McAvoy        BOS   D    -    22   6'0     208     88   78   95   79   79   79   79   75   75   84   84   70   81   58   82   75   78   79   76   79
Brandon Carlo         WPG   D    -    23   6'5     203     81   78   120  74   70   77   78   77   78   79   78   72   90   67   74   60   77   73   77   79
Justin Faulk          BUF   D    -    28   6'0     215     78   74   90   79   75   78   78   77   76   80   78   82   78   70   78   70   72   77   77   78
Cam Fowler            ANA   D    -    28   6'1     207     88   82   80   79   79   79   80   83   79   84   63   86   67   65   79   58   73   79   80   78
Bode Wilde            VAN   D    -    20   6'2     195     78   89   95   79   76   75   74   73   79   75   77   70   93   55   76   55   70   76   75   77
Shayne Gostisbehere   PHI   D    -    27   5'11    186     78   72   90   79   79   79   75   74   69   83   84   78   65   72   74   62   77   79   72   76
Ryan Suter            DET   D    -    35   6'2     206     88   79   85   78   75   78   82   82   78   82   53   78   49   75   80   53   85   77   80   76
Ryan McDonagh         OTT   D    -    31   6'1     216     78   85   85   76   78   78   78   78   74   78   71   80   48   77   80   44   84   77   76   76
Nick Leddy            CAR   D    -    29   6'0     199     78   77   85   78   78   78   78   78   71   78   68   84   67   65   78   58   72   78   75   76
Jake Gardiner         TOR   D    -    29   6'2     197     78   80   90   78   78   78   78   78   70   78   78   80   57   67   78   52   74   78   75   76
Jaccob Slavin         CAR   D    -    26   6'2     205     75   85   100  73   68   71   76   76   72   77   68   89   74   67   76   70   78   70   74   76
Ian McCoshen          CHI   D    -    24   6'3     217     77   75   120  75   73   74   72   73   71   77   77   70   75   64   74   76   78   74   72   76
Dylan Samberg         TBL   D    -    21   6'3     190     75   75   120  73   70   74   76   76   77   75   77   70   76   55   75   67   71   72   76   76
Will Butcher          BOS   D    -    25   5'10    191     78   75   90   76   76   77   78   78   65   78   78   83   69   62   75   55   78   76   73   75
Nate Schmidt          NYR   D    -    28   6'0     191     75   78   100  75   76   76   75   75   69   77   73   84   57   62   74   42   75   75   73   75
Matthew Grzelcyk      BOS   D    -    26   5'9     174     78   69   95   75   71   72   79   78   67   75   78   75   79   61   78   72   50   72   74   75
Josh Jacobs           BNG   D    -    24   6'2     200     77   68   120  63   71   73   73   75   73   76   77   70   76   59   77   61   78   69   73   75
John Carlson          WAS   D    -    30   6'3     218     78   80   85   79   80   78   78   78   70   78   78   82   50   66   78   36   79   79   75   75
Jack Johnson          CBS   D    -    33   6'1     226     87   74   85   72   71   78   77   73   75   73   78   84   48   74   83   52   73   73   75   75
Dustin Byfuglien      TOR   D    LW   35   6'5     260     88   68   85   78   78   78   80   72   78   78   73   65   47   72   88   59   79   78   76   75
Derek Forbort         STL   D    -    28   6'4     212     77   75   120  53   54   74   77   77   82   70   77   78   75   63   77   51   79   60   78   75
Callan Foote          BOS   D    -    21   6'4     212     78   80   95   64   63   64   78   78   79   77   78   79   80   57   76   75   83   63   78   75
Caleb Jones           EDM   D    -    23   6'1     205     75   73   110  73   74   73   75   75   67   75   75   74   79   54   77   70   77   73   72   75
Brady Skjei           NYR   D    -    26   6'3     215     78   77   85   77   77   77   78   75   76   78   68   75   72   61   73   56   78   77   76   75
Alex Goligoski        DAL   D    -    34   5'11    185     78   75   90   70   71   78   76   77   74   78   92   77   50   70   75   35   85   73   75   75
Torey Krug            NJD   D    -    29   5'9     186     78   72   95   80   79   79   71   78   65   82   67   79   60   66   68   53   77   79   71   74
Mattias Samuelsson    NJD   D    -    20   6'4     217     81   78   100  70   65   67   77   78   77   74   76   77   80   57   61   74   74   67   77   74
Kevin Shattenkirk     NYR   D    -    31   6'0     202     78   88   85   77   78   78   78   74   73   78   58   76   48   68   75   51   83   77   75   74
Jack Dougherty        MIL   D    -    24   6'1     186     75   78   100  71   70   68   72   73   68   74   76   80   77   61   73   75   79   69   71   74
Erik Johnson          STL   D    -    32   6'4     232     78   75   90   73   71   75   78   78   74   78   78   70   47   68   78   51   82   73   76   74
Anthony DeAngelo      NYR   D    -    24   5'11    182     78   75   90   78   76   77   77   73   56   77   78   72   74   52   77   56   79   77   68   74
Alec Martinez         VGK   D    -    32   6'1     210     75   78   100  74   72   75   75   75   75   75   75   75   47   66   75   51   73   73   75   74
Thomas Vannelli       STL   D    -    25   6'2     165     78   73   85   72   71   75   75   75   77   80   78   72   79   56   60   73   82   72   75   73
Steven Santini        BNG   D    -    25   6'2     207     77   79   120  49   52   56   75   72   74   76   77   80   75   70   77   69   78   52   73   73
