<html>
Name                  Team  Pos  Alt  Age  Height  Weight  POT  CON  GRE  SH   PL   ST   CH   PO   HI   SK   EN   PE   FA   LE   SR   FI   IN   OF   DF   OA
Remi Elie             TEX   LW   RW   25   6'1     210     74   68   95   62   52   74   74   74   66   74   72   79   60   64   71   75   76   62   71   70
Matt Stajan           UFA   LW   C    36   6'1     195     75   71   90   55   52   61   70   73   67   72   83   66   78   68   69   10   73   56   70   70
Matt Lorito           UFA   LW   RW   29   5'9     170     76   68   90   67   71   72   67   67   63   72   78   86   58   65   58   33   79   70   65   70
Dylan Sadowy          GRD   LW   RW   24   6'1     205     69   76   95   67   70   70   68   70   60   70   70   81   66   59   69   70   81   69   66   70
Dwight King           UFA   LW   RW   30   6'4     232     75   68   100  66   52   58   75   74   70   64   85   83   53   65   75   48   78   58   73   70
Curtis McKenzie       UFA   LW   RW   29   6'2     205     69   76   100  66   63   70   70   70   74   70   71   61   64   64   70   52   74   66   71   70
Cory Conacher         UFA   LW   C    30   5'8     180     76   69   90   71   73   75   69   73   62   75   79   68   61   58   65   22   75   73   68   70
Chris Terry           UFA   LW   RW   31   5'10    191     69   76   100  66   68   67   70   69   63   65   93   79   56   61   60   30   85   67   67   70
Brayden Burke         IOW   LW   C    23   5'10    170     72   62   100  71   73   70   72   69   50   72   72   85   62   58   70   73   61   71   63   70
Bracken Kearns        Reti  LW   C    39   6'0     200     69   72   100  58   57   58   73   71   70   70   85   75   67   62   67   47   73   57   71   70
Quinton Howden        UFA   LW   C    28   6'2     189     75   70   90   53   50   65   71   74   67   76   66   79   61   65   75   37   74   56   70   69
Matt Moulson          UFA   LW   RW   36   6'1     212     76   62   85   72   65   70   73   70   63   78   56   86   57   58   66   22   83   69   68   69
Lance Bouma           UFA   LW   C    30   6'1     210     69   80   100  56   55   51   70   70   78   70   69   70   63   68   70   42   85   54   72   69
Kyle Clifford         ONT   LW   RW   29   6'2     211     69   82   110  55   51   70   70   70   75   70   70   56   65   66   70   65   85   58   71   69
Kyle Chipchura        UFA   LW   C    34   6'2     203     75   70   100  50   48   47   73   73   73   64   67   75   78   67   76   65   74   48   73   69
Jordan Szwarz         UFA   LW   RW   29   5'11    200     69   75   100  56   52   70   70   70   69   70   79   74   58   63   70   45   79   59   69   69
Derek Grant           UFA   LW   C    30   6'3     206     69   76   100  48   44   48   73   73   71   70   78   79   80   62   71   30   65   46   72   69
Daniel Catenacci      MAN   LW   C    27   5'10    196     69   70   90   70   71   70   68   70   53   65   70   83   53   63   70   71   81   70   63   69
Clarke MacArthur      SDG   LW   C    35   6'0     192     76   69   90   67   66   72   67   73   63   73   53   78   68   64   63   10   69   68   67   69
Clark Bishop          CHA   LW   C    24   6'0     194     69   70   90   68   71   70   66   70   62   70   70   76   68   55   70   76   84   69   66   69
Brandon Tanev         MIL   LW   RW   28   6'0     180     75   68   90   54   54   75   73   75   74   75   75   77   53   59   72   48   75   61   74   69
Beck Malenstyn        HER   LW   RW   22   6'2     198     69   72   90   70   68   70   67   69   72   70   70   74   68   48   70   76   79   69   69   69
Austin Wagner         ONT   LW   RW   23   6'1     178     69   73   90   69   69   70   67   70   63   70   70   76   66   54   69   68   85   69   66   69
Alexandre Bolduc      UFA   LW   C    35   6'3     200     69   75   120  48   47   45   76   68   75   70   72   60   80   63   75   48   79   46   73   69
Zack Mitchell         UFA   LW   RW   27   6'1     184     69   74   100  58   60   70   69   69   63   68   48   77   68   61   70   70   84   62   67   68
Yan Pavel Laplante    UFA   LW   C    25   6'0     178     69   72   90   69   71   70   62   66   61   70   64   78   68   53   59   69   79   70   63   68
Tye McGinn            UFA   LW   RW   29   6'3     218     69   72   90   65   58   65   71   67   70   67   60   84   58   63   73   64   74   62   69   68
Travis Barron         COE   LW   RW   21   6'1     200     69   61   110  68   69   68   69   68   62   69   70   75   58   47   68   75   75   68   66   68
Scottie Upshall       UFA   LW   RW   36   6'0     200     69   70   95   58   52   64   78   65   72   68   75   61   66   69   68   47   76   58   71   68
Nigel Dawes           UFA   LW   RW   35   5'8     190     76   65   100  76   73   74   62   65   54   76   64   75   58   56   55   25   75   74   60   68
Matthew Highmore      RKF   LW   C    24   5'11    181     69   71   100  68   67   70   68   70   47   70   70   76   67   55   66   71   76   68   61   68
Josh Archibald        UFA   LW   RW   27   5'10    176     69   71   100  58   67   70   70   70   75   70   61   72   49   60   68   67   74   65   71   68
Jeremiah Addison      GRD   LW   RW   23   6'0     188     75   69   100  53   53   64   67   65   68   76   61   77   75   58   72   75   79   56   66   68
Garrett Wilson        UFA   LW   RW   29   6'2     199     69   78   110  47   45   66   70   70   76   67   68   73   56   62   70   31   74   52   72   68
Daniel Carr           UFA   LW   RW   28   6'0     193     69   78   100  71   60   65   70   66   57   70   65   80   56   56   64   44   76   65   64   68
Carter Ashton         UFA   LW   RW   29   6'3     215     69   72   100  59   54   57   70   70   73   70   75   64   70   57   66   55   85   56   71   68
Brad Malone           UFA   LW   C    31   6'2     207     69   72   110  49   48   65   70   70   73   70   67   60   73   60   70   60   74   54   71   68
Alex Killorn          UFA   LW   C    30   6'2     205     75   74   95   70   71   66   65   67   63   67   42   77   64   61   70   11   82   69   65   68
Zach Sill             UFA   LW   C    32   6'0     214     69   78   120  42   40   63   70   70   72   70   62   59   65   64   70   56   73   48   70   67
TJ Galiardi           UFA   LW   RW   32   6'2     185     69   75   100  51   49   51   74   72   73   74   64   75   59   64   68   35   77   50   73   67
Ryan Jones            UFA   LW   RW   36   6'1     208     69   74   90   59   50   57   73   70   74   70   55   70   58   65   73   55   73   55   72   67
Ryan Hamilton         UFA   LW   RW   35   6'2     219     69   70   100  59   54   55   71   62   68   64   72   75   57   65   72   53   74   56   67   67
Rob Klinkhammer       UFA   LW   RW   33   6'3     214     69   78   90   54   48   48   73   66   75   72   56   76   61   64   76   45   79   50   71   67
Matt Mistele          HAR   LW   RW   24   6'2     190     69   70   90   56   62   66   63   60   75   70   70   71   75   51   70   75   76   61   66   67
Jordan Caron          UFA   LW   RW   29   6'3     204     69   70   95   63   61   57   74   68   63   71   66   70   55   58   67   25   70   60   68   67
Giovanni Fiore        SDG   LW   RW   23   6'1     194     71   71   100  71   61   53   70   60   64   53   63   75   71   57   68   70   73   61   64   67
Daniel Paillé         UFA   LW   C    36   6'1     200     75   72   90   48   42   48   73   72   69   76   62   78   68   67   77   35   85   46   71   67
Ben Thomson           UFA   LW   RW   27   6'4     210     69   72   120  54   45   65   67   65   67   63   73   55   67   62   70   70   79   54   66   67
Andrew Desjardins     UFA   LW   C    33   6'1     195     69   78   100  45   44   43   76   74   71   70   57   67   80   65   78   60   79   44   73   67
Adam Helewka          UFA   LW   RW   24   6'2     205     76   69   95   56   58   56   57   67   74   66   65   74   70   59   69   74   79   56   66   67
Steven Lorentz        CHA   LW   C    24   6'4     201     69   72   110  49   56   70   52   53   67   61   57   79   70   59   70   68   82   58   57   66
Nicholas Caamano      TEX   LW   RW   21   6'2     195     69   67   100  62   49   65   54   59   65   68   70   78   75   54   68   70   85   58   59   66
Justin Kirkland       UFA   LW   RW   23   6'3     183     69   76   100  51   48   66   65   52   67   69   68   85   61   53   68   71   84   55   61   66
Jonah Gadjovich       UTI   LW   RW   21   6'2     209     65   65   90   64   63   64   60   61   61   65   62   82   76   52   62   67   73   63   60   66
Dryden Hunt           SPR   LW   RW   24   6'0     197     75   65   90   53   51   72   75   59   66   75   70   79   41   58   75   74   75   58   66   66
Dominic Turgeon       GRD   LW   C    24   6'2     200     69   74   100  68   40   70   70   70   38   70   71   88   38   60   70   69   83   59   59   66
Dave Dziurzynski      UFA   LW   C    30   6'3     215     69   78   120  51   46   46   72   62   78   62   78   45   60   59   72   61   79   47   70   66
Connor Bunnaman       COE   LW   RW   22   6'1     207     69   70   95   49   47   55   68   68   63   66   70   88   68   56   66   69   76   50   66   66
Cameron Hughes        PRO   LW   C    23   5'11    160     72   69   100  51   65   72   54   72   51   71   66   78   62   52   65   74   71   62   59   66
C.J. Smith            UFA   LW   RW   26   5'11    181     75   68   90   54   53   54   69   74   53   63   89   70   71   54   55   59   77   53   65   66
Benoît-Olivier Groul  BAK   LW   C    20   6'1     192     75   72   90   70   73   72   69   56   58   72   66   72   58   54   47   49   72   71   61   66
Alexandre Fortin      RKF   LW   C    23   6'0     175     69   75   90   60   49   64   52   68   64   66   64   87   59   54   70   69   70   57   61   66
Alex Dostie           SDG   LW   C    23   5'10    175     72   68   100  72   43   63   70   55   49   72   56   89   72   53   62   75   70   59   58   66
Rich Clune            UFA   LW   C    33   5'10    207     69   75   120  45   41   41   75   67   74   78   49   48   61   62   75   69   85   42   72   65
Pierre-Cedric Labrie  UFA   LW   RW   33   6'3     226     69   75   120  41   40   42   72   67   75   65   75   52   60   62   74   62   84   41   71   65
Parker Foo            RKF   LW   C    21   6'1     171     73   62   95   71   52   61   68   71   60   65   70   78   59   45   54   62   79   61   66   65
Nicholas Henry        COE   LW   RW   20   5'11    191     76   67   95   64   62   73   59   59   54   63   59   79   73   50   48   54   75   66   57   65
Micheal Haley         UFA   LW   C    34   5'11    205     70   78   120  48   40   47   70   66   75   68   77   31   64   62   69   49   79   45   70   65
Matt Puempel          UFA   LW   RW   27   6'1     205     71   74   90   68   63   69   51   66   53   70   73   70   40   58   62   73   73   66   56   65
Matt Martin           COL   LW   RW   31   6'3     220     69   82   90   46   39   40   70   67   82   70   82   56   58   64   73   62   85   41   73   65
Keegan Kolesar        CHW   LW   RW   23   6'2     227     69   70   100  50   68   40   68   65   68   69   70   67   56   57   70   69   71   52   67   65
Darren Archibald      UFA   LW   RW   30   6'3     210     69   70   95   59   52   54   73   68   59   64   60   72   54   63   68   45   81   55   66   65
Cody McLeod           UFA   LW   RW   36   6'2     210     69   85   95   50   41   49   68   64   75   72   52   58   56   68   80   61   74   46   69   65
Brandon Baddock       UFA   LW   C    25   6'3     215     69   70   95   48   47   70   62   63   73   67   67   63   59   55   70   70   79   55   66   65
Bokondji Imama        ONT   LW   RW   23   6'1     221     69   67   100  49   49   70   62   68   62   53   70   67   66   56   70   70   85   56   64   65
Ryan Lomberg          UFA   LW   RW   25   5'10    190     69   72   100  72   48   58   60   67   48   57   50   65   75   54   70   75   84   59   58   64
Riley Stotts          ROC   LW   C    20   6'0     168     73   62   90   62   61   68   55   52   52   69   73   89   65   48   50   46   79   63   53   64
Noah Gregor           SJB   LW   C    21   6'0     185     75   60   80   72   53   61   57   62   58   69   61   79   66   52   57   56   61   62   59   64
Mason Shaw            IOW   LW   C    21   5'9     180     72   67   95   72   54   70   70   55   51   68   69   67   61   54   47   55   77   65   58   64
Kurtis Gabriel        UFA   LW   RW   27   6'4     211     69   75   120  46   70   71   51   50   64   52   46   56   64   60   73   76   83   62   55   64
Kevin Hancock         LAV   LW   RW   22   5'11    182     73   59   100  50   52   57   68   55   50   73   63   88   71   54   51   73   73   53   57   64
Julien Nantel         COE   LW   C    23   6'0     193     69   68   100  49   49   56   52   60   63   70   53   85   68   53   68   68   77   51   58   64
Jonathan Thériault    Juni  LW   -    20   6'6     243     72   74   102  54   70   68   45   46   52   72   71   72   49   60   61   48   84   64   47   64
Jakob Stukel          UTI   LW   C    23   6'0     182     73   58   110  52   52   62   53   57   66   59   65   84   73   54   52   73   72   55   58   64
Dawson Leedahl        HAR   LW   RW   24   6'1     200     69   73   95   62   49   56   68   56   61   51   64   68   68   57   70   70   79   55   61   64
Bryce Van Brabant     UFA   LW   RW   28   6'2     205     69   73   100  52   45   45   74   64   71   62   77   53   55   59   69   53   78   47   69   64
Brooklyn Kalmikov     BNG   LW   RW   19   6'0     152     73   70   100  67   60   58   62   65   59   59   49   78   68   51   48   48   78   61   62   64
Tyrell Goulbourne     LHV   LW   C    26   6'0     200     69   68   110  40   47   53   70   70   63   68   62   42   62   51   70   69   77   46   67   63
Spencer Smallman      CHA   LW   RW   23   6'0     200     69   76   100  43   48   66   44   53   60   70   54   73   69   57   70   70   85   52   52   63
Samuel Dove-Mcfalls   CLE   LW   RW   23   6'2     207     69   70   100  60   75   47   50   52   75   56   52   65   68   52   60   75   78   60   59   63
Matteo Gennaro        BNG   LW   C    23   6'2     187     69   72   100  50   50   70   63   54   48   51   55   84   59   52   68   54   77   56   55   63
Mackenze Stewart      UFA   LW   D    24   6'3     240     69   75   120  57   49   64   50   51   66   51   55   62   59   54   70   76   77   56   55   63
Liam O'Brien          UFA   LW   C    25   6'1     215     69   78   90   46   49   60   63   56   63   56   58   61   68   63   70   68   75   51   60   63
Jayden Halbgewachs    MIL   LW   C    23   5'8     161     73   57   100  52   52   52   55   55   52   65   66   92   75   50   52   73   76   52   54   63
Griffen Molino        UFA   LW   C    26   5'11    171     69   73   100  51   49   62   56   70   48   60   46   78   75   58   58   68   73   54   58   63
Brandon Mashinter     UFA   LW   RW   31   6'4     212     69   78   120  45   43   51   69   59   67   67   52   60   46   63   68   54   79   46   65   63
Troy Bourke           BEL   LW   RW   26   5'10    175     69   69   90   52   68   70   64   61   40   62   53   70   53   54   69   70   84   63   55   62
Sam Vigneault         UFA   LW   C    24   6'5     203     69   75   95   49   47   57   52   55   66   54   61   75   64   54   70   71   74   51   57   62
Ross Johnston         UFA   LW   RW   26   6'5     235     69   71   100  65   45   52   58   42   70   64   53   51   67   57   69   70   84   54   56   62
Nick Tarnasky         UFA   LW   C    35   6'2     230     70   78   120  37   32   35   69   54   75   67   68   46   55   56   82   45   82   34   66   62
Michael Bunting       UFA   LW   RW   24   5'11    197     69   72   100  47   54   51   68   56   48   55   60   82   61   52   63   73   84   50   57   62
Jamie Devane          UFA   LW   RW   29   6'5     217     70   71   120  37   37   37   69   53   78   59   72   40   55   63   76   55   79   37   66   62
Brandon Hagel         Juni  LW   RW   21   6'0     160     75   69   95   57   56   57   59   61   52   56   70   76   54   56   51   38   78   56   57   62
Anthony DeLuca        MIL   LW   RW   25   5'9     198     71   65   110  53   50   64   54   59   45   68   49   76   66   51   53   72   82   55   52   62
Yannick Veilleux      UFA   LW   RW   27   6'2     206     69   72   100  44   45   43   58   56   59   66   66   74   54   56   59   54   77   44   57   61
Simon Rivard          Juni  LW   RW   20   6'4     234     63   64   82   59   64   59   53   57   58   62   59   76   34   66   68   26   62   60   56   61
Mitchell Moroz        MIL   LW   RW   26   6'2     214     69   70   120  49   50   65   53   60   62   53   40   51   57   58   65   70   74   54   58   61
Greg Carey            UFA   LW   C    30   6'0     195     73   69   100  61   59   59   53   53   50   63   36   82   55   56   51   29   81   59   52   61
Brett Gallant         UFA   LW   RW   31   6'0     194     70   70   120  32   31   28   72   49   75   61   77   39   57   61   76   55   75   30   65   61
Brendan Ranford       UFA   LW   RW   28   5'10    190     73   67   90   62   63   62   59   52   53   57   45   74   55   56   53   32   79   62   54   61
Anderson MacDonald    Juni  LW   RW   20   6'2     205     81   63   80   67   62   68   58   53   50   64   49   67   61   50   51   53   74   65   53   61
Alexis Lafreniére     Juni  LW   C    18   6'0     180     91   76   108  55   59   62   47   46   42   56   56   62   49   55   58   40   80   58   45   61
Alex Formenton        SDG   LW   RW   20   6'2     165     75   68   90   75   73   40   40   75   41   75   43   74   40   56   62   75   79   62   52   61
Xavier Parent         Juni  LW   RW   19   5'9     164     82   69   90   66   58   63   47   40   42   66   70   64   53   48   42   36   74   62   43   60
Wyllum Deveaux        Juni  LW   RW   19   6'1     179     79   68   90   54   55   48   55   56   48   47   68   78   60   51   52   52   70   52   53   60
Olivier Archambault   LAV   LW   RW   27   5'11    177     73   65   110  58   56   60   48   48   40   64   53   68   52   55   54   26   81   58   45   60
MacAuley Carson       Draf  LW   RW   21   6'0     211     69   56   100  58   53   57   54   60   56   52   62   77   50   52   49   37   71   56   56   60
Braden Christoffer    UFA   LW   C    25   5'10    187     69   68   100  50   49   56   53   58   51   58   41   55   72   60   63   70   75   51   54   60
Aidan Muir            UFA   LW   RW   24   6'3     182     69   73   100  54   50   53   62   59   54   58   54   67   50   52   58   16   85   52   58   60
Tanner Glass          UFA   LW   C    36   6'1     213     69   78   110  37   35   37   50   49   73   67   64   54   52   44   67   10   79   36   57   59
Sébastian Fleury      Juni  LW   RW   19   6'2     220     73   58   86   65   57   67   35   38   30   70   72   87   35   54   62   21   70   63   34   59
Mike Liambas          UFA   LW   D    31   5'10    196     70   70   120  32   30   40   67   59   74   66   58   47   50   52   64   59   73   34   66   59
Gabriel Fortier       Juni  LW   C    20   5'10    170     73   62   90   58   52   66   55   47   37   62   61   82   61   49   38   26   76   58   46   59
Brett Murray          Juni  LW   RW   21   6'4     216     74   66   80   50   58   56   54   57   56   54   55   82   53   51   53   46   79   54   55   59
Joshua Lawrence       Juni  LW   C    18   5'10    165     73   75   95   51   53   50   49   43   42   55   56   77   47   49   61   41   75   51   44   58
Jake Neighbours       Juni  LW   -    18   5'11    201     83   75   103  56   57   57   40   45   42   54   54   70   26   61   54   15   90   56   42   58
Édouard St-Laurent    Juni  LW   RW   20   6'0     169     73   65   95   48   66   61   47   51   48   58   54   78   49   50   38   37   54   58   48   58
Alex Gallant          UFA   LW   C    27   6'0     185     69   75   120  30   30   32   60   49   63   52   71   45   55   58   65   60   73   30   57   58
Parker Kelly          BEL   LW   C    21   5'10    170     59   70   95   50   64   41   61   56   41   44   45   70   65   48   58   51   74   51   52   57
Martin Hamel          Juni  LW   C    20   6'0     203     65   67   82   44   49   41   60   56   56   62   53   90   33   56   51   29   67   44   57   57
Hudson Elynuik        Juni  LW   C    22   6'5     194     74   63   80   45   49   49   52   45   48   49   70   76   53   50   53   35   71   47   48   57
Charles Beaudoin      Juni  LW   RW   18   6'0     168     73   74   94   53   53   53   35   41   43   54   58   87   36   64   45   21   81   53   39   57
Brett Seney           UFA   LW   RW   24   5'9     156     73   70   100  53   57   59   44   43   39   64   49   70   50   51   44   31   82   56   42   57
Zachary Okabe         Juni  LW   C    19   5'9     161     73   74   102  51   47   44   50   43   44   47   59   82   38   43   45   15   93   47   45   56
Xavier Simoneau       Juni  LW   RW   19   5'8     173     73   60   90   52   70   55   33   35   30   60   74   77   58   48   28   29   72   59   32   56
Skyler Mckenzie       Juni  LW   C    22   5'8     154     73   58   90   57   53   56   38   39   32   61   75   74   55   51   38   33   71   55   36   56
Neil Thompson         Juni  LW   -    20   6'0     197     82   69   73   48   71   66   41   45   45   58   54   62   30   58   50   17   65   61   43   56
James Malm            Juni  LW   RW   21   5'9     178     73   56   100  51   55   60   36   38   38   56   64   80   52   49   39   35   71   55   37   56
Ethan Keppen          Juni  LW   -    19   6'2     205     74   74   91   58   50   52   46   46   52   52   55   42   41   53   59   47   68   53   48   56
Daniel Jones          Juni  LW   -    19   6'5     205     83   44   106  53   43   45   43   44   48   68   64   67   26   56   55   17   72   47   45   56
Ryan Hill             Juni  LW   C    17   5'10    186     73   72   102  48   48   51   41   36   40   62   64   78   29   51   43   17   74   49   39   55
Luke Gibson           Draf  LW   -    19   6'2     218     53   77   88   53   51   52   38   43   43   53   51   90   36   52   59   23   83   52   41   55
Kale Howarth          Juni  LW   C    23   6'5     201     69   65   95   48   46   46   48   49   43   50   39   70   55   51   51   37   78   46   46   55
Jackson Leppard       Juni  LW   RW   20   6'1     200     73   65   90   60   56   50   46   36   38   57   46   72   53   47   37   31   70   55   40   55
Colin Greening        UFA   LW   C    34   6'2     210     69   66   90   53   39   44   49   55   50   57   51   59   43   44   52   10   85   45   51   54
Arnaud Durandeau      SAR   LW   RW   21   5'11    175     73   62   90   49   48   53   38   41   34   64   47   87   49   46   37   33   85   50   37   54
Stephen Halliday      Juni  LW   -    18   6'3     220     74   75   80   50   53   49   37   35   40   62   54   66   24   54   51   14   63   50   37   53
Ryan Chyzowski        SDG   LW   RW   20   6'0     189     73   60   90   55   49   50   39   41   39   53   53   74   50   48   32   33   71   51   39   53
Brooks Laich          UFA   LW   C    37   6'2     210     75   68   93   41   35   27   56   56   53   48   47   45   48   53   53   10   78   34   55   53
Tony Elik             Draf  LW   -    18   5'8     179     53   76   119  45   43   52   40   37   36   52   51   66   29   55   36   13   85   46   37   52
Kyle Crnkovic         Juni  LW   RW   18   5'9     165     78   60   80   51   51   53   37   33   29   61   47   89   54   48   22   31   75   51   33   52
Kirk Walz             Draf  LW   C    18   5'11    188     53   58   95   52   54   48   43   38   36   53   54   88   24   58   37   14   76   51   39   52
Philippe Lamontagne   Draf  LW   C    18   6'1     194     51   58   76   66   35   51   31   34   33   60   51   87   27   61   56   10   90   50   32   51
Frédéric Legault      Draf  LW   C    18   6'3     225     53   24   110  48   38   46   39   33   36   55   48   88   32   62   61   11   84   44   36   51
Brandon Prust         UFA   LW   C    36   6'0     195     79   69   90   23   27   52   50   53   42   57   52   18   61   32   45   10   72   34   48   50
Troy Brouwer          COE   LW   RW   34   6'3     213     74   19   90   48   39   46   55   42   51   47   66   32   50   33   47   10   85   44   49   49
Doug Burke            Draf  LW   C    17   6'1     205     63   16   84   42   48   54   40   34   38   60   55   72   32   53   56   10   58   48   37   49
David Johnson         Draf  LW   C    18   5'10    193     64   66   83   47   45   56   39   37   35   47   62   40   23   64   40   36   60   49   37   49
Patrice Brochu        Draf  LW   C    17   6'1     139     51   52   117  56   37   39   33   28   18   51   55   67   35   61   24   16   66   44   26   48
Mattias Beaulieu      Draf  LW   RW   20   6'3     215     43   55   108  43   33   43   36   32   34   44   50   72   25   49   55   18   68   39   34   48
Martin Anctil         Draf  LW   C    19   5'11    183     43   80   85   41   45   43   43   42   30   46   50   62   30   52   41   20   69   43   38   48
Harry Zolnierczyk     UFA   LW   RW   32   5'11    180     69   76   120  21   26   34   37   38   61   40   47   32   41   37   46   10   72   27   45   48
Trevor Smith          UFA   LW   C    35   6'1     195     69   72   100  32   21   36   46   29   44   40   38   58   42   30   43   10   79   29   39   46
David Clancy          Draf  LW   RW   18   5'8     152     41   33   97   53   40   49   29   29   29   50   49   73   30   60   38   14   72   47   29   46
Scott Weston          Draf  LW   C    19   5'11    193     50   66   73   48   40   49   41   43   33   50   51   15   31   50   39   66   77   45   39   45
Mark Beddoes          Draf  LW   C    19   6'0     189     44   38   117  35   42   44   29   36   40   38   43   49   24   58   43   26   57   40   35   45
Erick Herreman        Draf  LW   C    18   6'3     210     45   59   118  42   29   35   27   30   23   43   41   91   24   39   37   15   60   35   26   45
Todd Turner           Draf  LW   -    18   5'11    185     43   16   100  44   42   46   30   28   24   42   56   87   34   41   31   10   77   44   27   44
Jason Brown           Draf  LW   RW   19   6'0     191     50   29   79   43   31   38   40   38   45   47   37   14   39   41   54   72   72   37   41   41
Darryl Dixon          Draf  LW   RW   17   6'1     206     33   95   100  30   32   33   32   30   20   32   40   50   24   37   27   13   73   31   27   41
Mathieu Perreault     UFA   LW   C    32   5'10    188     76   46   90   34   55   41   15   33   24   51   22   22   44   23   29   10   84   43   24   40
Jody Smith            Draf  LW   C    18   6'1     192     31   53   114  32   20   31   22   19   14   43   43   79   31   32   27   13   81   27   18   39
Patrick Marleau       BNG   LW   C    40   6'2     220     83   68   80   23   22   15   18   20   16   38   10   32   22   17   19   10   74   20   18   32
Cal O'Reilly          UFA   LW   C    33   6'0     193     72   70   100  10   10   17   10   14   10   24   14   10   10   10   10   10   79   12   11   26
Carey Price           MON   G    -    32   6'3     216     80   78   85   80   82   80   80   82   80   80   80   80   84   71   80   36   79   80   80   80
Matthew Murray        PIT   G    -    26   6'4     178     80   75   90   81   81   81   82   80   81   81   75   78   82   70   80   34   79   81   81   79
Martin Jones          SJS   G    -    30   6'4     190     78   71   90   80   78   78   80   80   79   78   78   77   80   69   77   25   79   78   79   78
Braden Holtby         WAS   G    -    30   6'2     217     79   76   90   81   80   79   80   81   80   79   68   76   78   71   74   39   85   80   80   78
Marc-André Fleury     CAL   G    -    35   6'2     180     79   75   85   79   80   79   79   80   80   79   59   78   79   78   75   31   55   79   79   77
Malcolm Subban        BUF   G    -    26   6'2     200     78   70   95   79   80   79   80   80   80   79   80   72   79   61   74   32   84   79   80   77
Corey Crawford        CHI   G    -    35   6'2     216     78   71   85   78   80   79   78   79   80   79   83   74   75   70   71   35   74   79   79   77
Cam Talbot            EDM   G    -    32   6'3     205     77   75   90   79   79   79   78   77   77   78   73   76   75   68   77   35   78   79   77   77
Brian Elliott         PHI   G    -    35   6'2     209     77   70   90   78   78   77   79   77   79   77   88   77   76   68   77   36   79   77   78   77
James Reimer          NJD   G    -    32   6'2     217     75   71   90   76   75   76   75   77   76   75   87   78   73   65   73   31   81   75   76   76
Devan Dubnyk          BOS   G    -    34   6'6     212     78   73   90   78   78   78   78   78   78   78   71   72   77   63   75   35   79   78   78   76
Carter Hart           PHI   G    -    21   6'2     180     77   75   90   77   77   77   78   78   77   77   76   77   78   60   76   40   73   77   77   76
Cam Ward              UFA   G    -    36   6'1     185     76   69   90   75   76   76   75   76   76   76   99   76   75   70   68   31   85   75   75   76
MacKenzie Blackwood   NJD   G    -    23   6'4     225     77   74   90   78   78   77   78   78   78   78   77   75   78   59   53   32   79   77   78   75
Louis Domingue        SYR   G    -    28   6'3     210     74   70   100  76   76   74   76   75   75   74   74   73   75   68   72   17   83   75   75   75
Jonathan Bernier      DET   G    -    31   6'0     185     75   71   90   76   77   75   77   75   75   75   75   74   73   68   74   33   72   76   75   75
Darcy Kuemper         UFA   G    -    30   6'5     212     75   71   90   75   76   75   75   75   75   75   76   77   77   67   72   30   79   75   75   75
Aaron Dell            SJS   G    -    31   6'0     205     75   70   100  76   76   75   75   75   76   75   73   74   73   61   71   23   76   75   75   75
Tristan Jarry         FLA   G    -    25   6'2     194     75   71   95   75   75   75   75   74   75   74   75   74   76   61   67   35   84   75   74   74
Mike Smith            Reti  G    -    38   6'4     215     76   70   90   76   75   83   76   76   76   76   55   81   76   68   70   38   79   78   76   74
Laurent Brossoit      RFA   G    -    27   6'3     202     74   74   100  74   74   75   74   74   71   72   81   72   70   62   66   40   82   74   73   74
Jake Allen            FLA   G    -    29   6'2     195     77   37   90   77   77   77   77   77   77   77   68   78   78   68   75   38   85   77   77   74
Eric Comrie           MAN   G    -    24   6'1     175     73   70   95   74   75   74   75   75   71   73   71   79   72   62   73   40   78   74   73   74
Zachary Fucale        LAV   G    -    25   6'2     185     74   70   90   74   74   74   74   74   74   74   73   78   73   60   69   40   78   74   74   73
Spencer Martin        COE   G    -    25   6'3     210     72   68   100  73   72   74   73   74   72   72   72   83   72   58   72   40   74   73   73   73
Michael DiPietro      UTI   G    -    21   6'0     200     75   75   95   76   76   75   76   75   72   75   75   76   74   50   54   40   71   75   74   73
Landon Bow            SAR   G    -    24   6'4     210     74   71   95   74   74   71   74   72   72   74   75   74   73   56   66   40   73   73   72   73
Ken Appleby           NYI   G    -    25   6'4     210     73   70   100  73   73   73   73   73   73   72   71   75   73   62   68   40   77   73   73   73
Jean-Francois Bérubé  UFA   G    -    28   6'1     177     73   69   90   75   72   75   74   75   74   73   65   78   72   61   73   30   73   74   74   73
Chad Johnson          STL   G    -    34   6'3     205     74   72   90   75   74   74   74   75   74   74   74   75   72   63   67   36   79   74   74   73
Andrew Hammond        UFA   G    -    32   6'2     215     74   70   90   75   74   73   75   75   76   72   58   78   74   66   68   32   79   74   75   73
Stuart Skinner        BAK   G    -    21   6'4     207     72   72   95   72   73   72   73   73   73   72   71   75   72   53   63   41   65   72   73   72
Michael McNiven       RKF   G    -    22   6'1     214     73   71   95   74   74   73   73   73   73   73   68   76   72   55   61   40   75   73   73   72
Evan Fitzpatrick      BNG   G    -    22   6'3     206     73   74   90   75   73   75   74   75   75   73   69   75   72   51   64   40   77   74   74   72
Dylan Ferguson        CHW   G    -    21   6'1     189     72   70   95   73   73   72   72   73   72   72   73   77   71   50   66   44   73   72   72   72
Ben Scrivens          UFA   G    -    33   6'2     181     73   65   100  72   71   72   72   72   72   73   60   79   72   62   65   35   85   71   72   72
